WS,Year,Month,Day,Date,EST,Ca,Mg,K,Na,Al_Ferron,TMAl,OMAl,Al_ICP,NH4,pH,SO4,NO3,Cl,PO4,DOC,TDN,DON,DIC,SiO2,Mn,Fe,F,ANC,Cation,Anion,SpecCond,TheoryCond,Temp_C,GageHt,Flow,Hydro,FieldCode,VarCode,IonBal,IonErr,Qcode,Pass
7,2006,11,6,11/6/2006,1025,0.83,0.27,0.16,0.66,-888.88,0.02,-888.88,-888.88,0.01,5.73,3.43,0.28,0.38,0,1.82,0.13,0.06,41,4.5,-888.88,-888.88,-888.88,11,100.3,86.6,11.1,13.9,5.2,0.4,13.47, L ,0, AAA ,13.7,14.7,0,T
7,2006,11,13,11/13/2006,1220,0.73,0.22,0.17,0.56,-888.88,0.05,-888.88,-888.88,0.01,5.32,3.21,0.43,0.36,0,2.26,0.19,0.08,36,3.9,-888.88,-888.88,-888.88,2.5,92.8,83.8,11.9,13.9,6.8,0.77,66.15, L ,911, AAA ,9,10.2,0,T
7,2006,11,20,11/20/2006,1315,0.75,0.23,0.16,0.59,-888.88,0.04,-888.88,-888.88,0.01,5.53,3.18,0.32,0.35,0,1.95,0.14,0.07,34,4,-888.88,-888.88,-888.88,5.4,92.9,81.2,10.7,13.2,4.4,0.52,25.29, L ,0, AAA ,11.7,13.4,0,T
7,2006,11,27,11/27/2006,1100,0.74,0.28,0.18,0.77,-888.88,0.02,-888.88,-888.88,0.01,5.85,3.36,0.27,0.38,0,1.73,0.11,0.05,47,5.3,-888.88,-888.88,-888.88,11.8,101.2,85,11.7,13.7,5,0.35,9.33, L ,0, AAA ,16.2,17.4,0,T
7,2006,12,4,12/4/2006,1200,0.77,0.24,0.15,0.6,-888.88,0.04,-888.88,-888.88,0.01,5.49,3.2,0.49,0.35,0,1.8,0.17,0.06,37,4.2,-888.88,-888.88,-888.88,4.8,95.4,84.3,11.3,13.6,2.9,0.52,25.29, F ,0, AAA ,11.1,12.4,0,T
7,2006,12,11,12/11/2006,1215,0.85,0.29,0.15,0.71,-888.88,0.02,-888.88,-888.88,0.01,5.81,3.41,0.46,0.36,0,1.6,0.15,0.05,42,4.7,-888.88,-888.88,-888.88,7.4,104.2,88.5,11.9,13.9,1.3,0.34,8.87, L ,0, AAA ,15.7,16.3,0,T
7,2006,12,18,12/18/2006,1150,0.85,0.29,0.15,0.7,-888.88,0.02,-888.88,-888.88,0.01,5.74,3.63,0.49,0.36,0,1.5,0.16,0.04,41,4.6,-888.88,-888.88,-888.88,14.4,104,93.5,11.8,14.7,3.3,0.39,12.35, L ,0, AAA ,10.5,10.6,0,T
7,2006,12,25,12/25/2006,1335,0.79,0.25,0.14,0.6,-888.88,0.06,-888.88,-888.88,0.01,5.44,3.06,0.97,0.33,0,1.7,0.28,0.06,35,4,-888.88,-888.88,-888.88,4.1,98.4,88.6,11.9,14.2,2.5,0.59,34.32, F ,0, AAA ,9.8,10.5,0,T
7,2007,1,2,1/2/2007,1010,0.86,0.28,0.14,0.69,-888.88,0.02,-888.88,-888.88,0.01,5.85,3.29,0.79,0.34,0,1.39,0.23,0.04,48,4.5,-888.88,-888.88,-888.88,8.6,103.2,90.7,12.3,14,0.6,0.41,14.13, L ,0, AAA ,12.5,12.9,0,T
7,2007,1,8,1/8/2007,1130,0.74,0.23,0.14,0.55,-888.88,0.07,-888.88,-888.88,0.01,5.34,2.88,1.23,0.29,0,1.61,0.37,0.09,39,3.5,-888.88,-888.88,-888.88,5.5,93.7,87.9,11.6,14.2,0.5,0.68,48.79, L ,0, AAA ,5.8,6.4,0,T
7,2007,1,15,1/15/2007,1340,0.86,0.29,0.14,0.67,-888.88,0.03,-888.88,-888.88,0.01,5.69,3.13,0.95,0.31,0,1.35,0.26,0.04,44,4.2,-888.88,-888.88,-888.88,6.4,104,89.1,11.9,14,0.1,0.4,13.3, L ,0, AAA ,14.9,15.4,0,T
7,2007,1,22,1/22/2007,1155,0.94,0.33,0.15,0.78,-888.88,0.01,-888.88,-888.88,0.01,6.01,3.52,0.81,0.36,0,1.26,0.21,0.02,61,5.1,-888.88,-888.88,-888.88,17.4,114.1,96.4,12.5,15.2,0.1,0.3,6.52, L ,0, AAA ,17.7,16.8,0,T
7,2007,1,29,1/29/2007,1140,0.96,0.36,0.15,0.86,-888.88,0.01,-888.88,-888.88,0.01,6.14,3.59,0.65,0.35,0,1.2,0.22,0.07,69,5.5,-888.88,-888.88,-888.88,21.7,120.6,95,13.2,15.6,0.2,0.23,3.43, L ,0, AAA ,25.6,23.7,0,T
7,2007,2,5,2/5/2007,1145,0.99,0.38,0.16,0.94,-888.88,0.01,-888.88,-888.88,0.01,6.17,3.74,0.61,0.36,0,1.29,0.19,0.05,65,5.9,-888.88,-888.88,-888.88,27.8,127.3,97.8,13.6,16.4,0.1,0.2,2.44, L ,0, AAA ,29.5,26.2,0,T
7,2007,2,12,2/12/2007,1205,1.03,0.41,0.16,1.03,-888.88,0.01,-888.88,-888.88,0.01,6.33,3.83,0.62,0.36,0,1.31,0.18,0.03,76,6.4,-888.88,-888.88,-888.88,29.6,135.4,99.8,14.6,17.1,0.4,0.18,1.86, L ,0, AAA ,35.6,30.3,0,T
7,2007,2,19,2/19/2007,1030,1.06,0.42,0.17,1.07,-888.88,0.01,-888.88,-888.88,0.01,6.34,3.96,0.59,0.36,0,1.07,0.16,0.02,84,6.5,-888.88,-888.88,-888.88,33.4,139.8,102,14.9,17.6,0.1,0.17,1.61, L ,0, AAA ,37.8,31.3,0,T
7,2007,2,26,2/26/2007,1110,1.1,0.45,0.18,1.1,-888.88,0.01,-888.88,-888.88,0.01,6.39,4.01,0.57,0.36,0,0.91,0.17,0.04,79,6.7,-888.88,-888.88,-888.88,40.8,145.7,102.7,15.3,18.3,0.1,0.16,1.45, L ,0, AAA ,43,34.6,0,T
7,2007,3,5,3/5/2007,1205,1.12,0.46,0.18,1.14,-888.88,0.01,-888.88,-888.88,0.01,6.33,4.02,0.56,0.36,0,1.03,0.17,0.04,97,6.6,-888.88,-888.88,-888.88,39.7,149.3,102.8,15.6,18.5,0.2,0.16,1.41, L ,0, AAA ,46.5,36.9,0,T
7,2007,3,12,3/12/2007,840,1.26,0.52,0.2,1.19,-888.88,0.01,-888.88,-888.88,0.01,6.35,4.04,1.15,0.47,0,0.91,0.27,0.01,99,6.5,-888.88,-888.88,-888.88,41.9,163.9,115.8,16.9,20.3,0.3,0.18,1.88, L ,0, AAA ,48.1,34.4,1,T
7,2007,3,19,3/19/2007,1050,1.04,0.4,0.17,0.84,-888.88,0.01,-888.88,-888.88,0.01,6.12,3.39,1.13,0.39,0,1.02,0.27,0.02,56,4.8,-888.88,-888.88,-888.88,24.6,127.4,99.7,13.4,16.4,0.4,0.32,7.64, L ,0, AAA ,27.7,24.4,0,T
7,2007,3,26,3/26/2007,900,1,0.36,0.16,0.77,-888.88,0.01,-888.88,-888.88,0.01,5.93,3.32,1.12,0.38,0,1.03,0.26,0,63,4.5,-888.88,-888.88,-888.88,19,119.6,97.8,12.9,15.7,0.8,0.4,13.3, L ,0, AAA ,21.8,20.1,0,T
7,2007,4,2,4/2/2007,800,0.94,0.32,0.15,0.7,-888.88,0.02,-888.88,-888.88,0.01,5.72,3.05,1.39,0.37,0,1.07,0.32,0.01,44,4.2,-888.88,-888.88,-888.88,9.9,111.7,96.3,11.6,15,1.1,0.5,23.2, L ,0, AAA ,15.4,14.8,0,T
7,2007,4,9,4/9/2007,1105,0.97,0.35,0.16,0.77,-888.88,0.01,-888.88,-888.88,0.01,5.96,3.37,1.12,0.38,0,1.02,0.29,0.03,46,4.7,-888.88,-888.88,-888.88,13.3,117.1,98.8,12.9,15.4,0.2,0.35,9.53, L ,0, AAA ,18.3,17,0,T
7,2007,4,16,4/16/2007,1355,0.82,0.27,0.2,0.54,-888.88,0.08,-888.88,-888.88,0.01,5.26,2.96,1.48,0.37,0,1.57,0.34,0,41,3.2,-888.88,-888.88,-888.88,3.6,104.4,95.8,12.8,15.6,0.2,1.1,157.74, R ,911, AAA ,8.6,8.6,0,T
7,2007,4,23,4/23/2007,1230,0.74,0.24,0.17,0.48,-888.88,0.14,-888.88,-888.88,0.01,5.03,2.72,1.92,0.31,0,1.9,0.44,0.01,38,2.9,-888.88,-888.88,-888.88,0.8,103.3,96.2,13.4,16.8,1,1.38,276.1, R ,911, AAA ,7.1,7.1,0,T
7,2007,4,30,4/30/2007,900,0.71,0.2,0.13,0.49,-888.88,0.01,-888.88,-888.88,0.01,5.12,2.74,1.23,0.27,0,1.9,0.27,0,83,3.1,-888.88,-888.88,-888.88,-14.6,92.9,84.4,11.8,14.3,1,1.36,266.4, R ,911, AAA ,8.5,9.6,1,T
7,2007,5,7,5/7/2007,815,0.76,0.24,0.15,0.51,-888.88,0.07,-888.88,-888.88,0.01,5.25,3.01,0.6,0.28,0,1.67,0.26,0.12,37,3.3,-888.88,-888.88,-888.88,5.6,95.9,80.2,11.7,14.1,2.4,0.56,30.33, L ,0, AAA ,15.7,17.8,0,T
7,2007,5,14,5/14/2007,1155,0.78,0.26,0.16,0.58,-888.88,0.04,-888.88,-888.88,0.01,5.49,3.29,0.5,0.31,0,1.7,0.17,0.05,30,3.9,-888.88,-888.88,-888.88,5.3,96.3,85.2,11.4,13.7,8.6,0.42,15.26, L ,0, AAA ,11.1,12.2,0,T
7,2007,5,21,5/21/2007,1115,0.71,0.22,0.16,0.52,-888.88,0.07,-888.88,-888.88,0.01,5.29,3.15,0.47,0.3,0,1.97,0.17,0.06,30,3.5,-888.88,-888.88,-888.88,1.9,91.8,81.5,10,13.8,5.8,0.69,51.1, F ,0, AAA ,10.3,11.9,0,T
7,2007,5,29,5/29/2007,915,0.88,0.3,0.16,0.73,-888.88,0.02,-888.88,-888.88,0.01,5.96,3.51,0.11,0.33,0,1.59,0.08,0.05,47,4.8,-888.88,-888.88,-888.88,15.4,107.1,84.1,12.1,14,9.6,0.29,5.95, L ,0, AAA ,23,24.1,0,T
7,2007,6,4,6/4/2007,940,0.87,0.29,0.17,0.73,-888.88,0.02,-888.88,-888.88,0.01,5.91,3.46,0.1,0.33,0,1.78,0.07,0.05,44,4.7,-888.88,-888.88,-888.88,14,106.3,82.9,11.7,13.9,9.4,0.43,15.7, L ,0, AAA ,23.4,24.7,0,T
7,2007,6,11,6/11/2007,1025,0.86,0.28,0.14,0.71,-888.88,0.02,-888.88,-888.88,0.01,5.89,3.5,0.09,0.32,0,1.62,0.09,0.06,43,4.8,-888.88,-888.88,-888.88,13.1,103.3,83.3,12,13.7,11.1,0.37,10.99, L ,0, AAA ,20,21.4,0,T
7,2007,6,18,6/18/2007,1005,0.94,0.34,0.16,0.9,-888.88,0.01,-888.88,-888.88,0.01,6.19,3.78,0.03,0.33,0,1.53,0.06,0.05,59,6,-888.88,-888.88,-888.88,20.5,119.9,88.4,13.5,15.1,11.9,0.2,2.44, L ,0, AAA ,31.5,30.2,0,T
7,2007,6,25,6/25/2007,1025,0.96,0.37,0.16,1.03,-888.88,0.01,-888.88,-888.88,0.01,6.19,3.91,0.01,0.34,0,1.47,0.08,0.07,73,6.4,-888.88,-888.88,-888.88,28.8,129.2,91.1,14,16.2,11.9,0.18,1.96, L ,0, AAA ,38.1,34.6,0,T
7,2007,7,2,7/2/2007,1025,1,0.39,0.14,1.18,-888.88,0.01,-888.88,-888.88,0.01,6.17,4.16,0.06,0.36,0,1.52,0.08,0.06,81,7.3,-888.88,-888.88,-888.88,30.9,138.5,97.6,14.6,17.3,10.8,0.11,0.59, L ,0, AAA ,40.9,34.6,0,T
7,2007,7,8,7/8/2007,1145,0.92,0.35,0.2,1.06,-888.88,0.01,-888.88,-888.88,0.01,6.23,3.63,0.04,0.3,0,2.34,0.09,0.08,66,6.2,-888.88,-888.88,-888.88,27.4,127.8,84.6,13.2,15.7,12.6,0.34,9.13, L ,0, AAA ,43.2,40.7,0,T
7,2007,7,16,7/16/2007,1030,0.91,0.31,0.13,0.77,-888.88,0.01,-888.88,-888.88,0.01,6.03,2.24,0.14,0.21,0,1.88,0.06,0.03,48,5.2,-888.88,-888.88,-888.88,19.1,109.8,54.8,12.2,12,12.9,0.29,6.16, F ,0, AAA ,55,66.8,1,T
7,2007,7,23,7/23/2007,1035,0.85,0.28,0.1,0.67,-888.88,0.01,-888.88,-888.88,0.01,5.95,3.48,0.01,0.28,0,1.82,0.07,0.07,41,4.9,-888.88,-888.88,-888.88,12,99.8,80.4,11.5,13.2,12.4,0.34,8.74, L ,0, AAA ,19.4,21.5,0,T
7,2007,7,30,7/30/2007,1020,0.96,0.34,0.12,0.93,-888.88,0.01,-888.88,-888.88,0.01,6.26,3.91,0.01,0.33,0,1.74,0.06,0.05,69,6.7,-888.88,-888.88,-888.88,26.7,121.2,90.8,14.3,15.6,15.8,0.16,1.41, L ,0, AAA ,30.4,28.7,0,T
7,2007,8,6,8/6/2007,920,1.12,0.41,0.19,1.13,-888.88,0.01,-888.88,-888.88,0.01,6.32,4.31,0.13,0.44,0,2.07,0.11,0.08,106,7.3,-888.88,-888.88,-888.88,36.8,145.5,104.1,16.6,18.5,13.9,0.11,0.58, L ,0, AAA ,41.4,33.2,0,T
7,2007,8,13,8/13/2007,950,0.98,0.36,0.13,0.89,-888.88,0.01,-888.88,-888.88,0.01,6.31,3.89,0.01,0.32,0,1.79,0.06,0.06,73,6.4,-888.88,-888.88,-888.88,29.7,122.1,90.1,14.1,15.8,15.2,0.21,2.59, L ,0, AAA ,32,30.2,0,T
7,2007,8,20,8/20/2007,1120,1.01,0.4,0.12,1.2,-888.88,0.01,-888.88,-888.88,0.01,6.35,4.14,0.01,0.35,0,1.51,0.04,0.04,70,7.2,-888.88,-888.88,-888.88,33.9,140,96.1,14.7,17.3,11.1,0.13,0.77, L ,0, AAA ,43.9,37.2,0,T
7,2007,8,27,8/27/2007,1055,1.07,0.41,0.16,1.33,-888.88,0.01,-888.88,-888.88,0.01,6.42,4.24,0.01,0.37,0,1.7,0.07,0.06,100,7.5,-888.88,-888.88,-888.88,40.4,150.4,98.8,16.4,18.4,14.8,0.13,0.77, L ,0, AAA ,51.6,41.4,0,T
7,2007,9,3,9/3/2007,1230,1.12,0.44,0.14,1.45,-888.88,0.01,-888.88,-888.88,0.01,6.43,4.33,0.01,0.38,0,1.59,0.05,0.04,95,8,-888.88,-888.88,-888.88,45.8,160,100.9,17,19.2,12.7,0.09,0.33, L ,0, AAA ,59.1,45.3,0,T
7,2007,9,10,9/10/2007,1000,1.08,0.41,0.22,1.4,-888.88,0.01,-888.88,-888.88,0.01,6.32,4.23,0.01,0.36,0,2.05,0.08,0.08,98,7.5,-888.88,-888.88,-888.88,43.6,155.7,98.3,15.9,18.9,13.2,0.2,2.47, L ,0, AAA ,57.4,45.2,0,T
7,2007,9,17,9/17/2007,955,0.95,0.37,0.14,0.87,-888.88,0.01,-888.88,-888.88,0.01,6.06,3.7,0.01,0.27,0,2,0.07,0.06,55,5.5,-888.88,-888.88,-888.88,21.1,121.1,84.7,12.5,15.1,8.3,0.31,7.13, L ,0, AAA ,36.4,35.4,0,T
7,2007,9,24,9/24/2007,1015,1.11,0.45,0.21,1.2,-888.88,0,-888.88,-888.88,0.01,6.48,4.04,0.01,0.35,0,1.82,0.06,0.06,83,7.3,-888.88,-888.88,-888.88,41,150.9,94.1,15.4,18.1,11.8,0.15,1.24, L ,0, AAA ,56.8,46.4,1,T
7,2007,10,1,10/1/2007,1055,1.12,0.47,0.24,1.27,-888.88,0.01,-888.88,-888.88,0.01,6.43,4.1,0.01,0.36,0,1.82,0.05,0.04,88,7.5,-888.88,-888.88,-888.88,47.5,157.4,95.6,15.8,18.9,10.3,0.15,1.2, L ,0, AAA ,61.8,48.9,1,T
7,2007,10,8,10/8/2007,935,0.96,0.43,0.57,1.11,-888.88,0.01,-888.88,-888.88,0.01,6.3,3.8,0.01,0.42,0,1.97,0.05,0.04,80,6.2,-888.88,-888.88,-888.88,39,147.8,91,15.1,17.8,9.8,0.37,10.92, L ,0, AAA ,56.8,47.6,1,T
7,2007,10,15,10/15/2007,1105,0.85,0.32,0.19,0.74,-888.88,0.02,-888.88,-888.88,0.01,5.92,3.59,0.01,0.34,0,1.48,0.02,0.03,37,5,-888.88,-888.88,-888.88,13.1,108.6,84.4,11.8,14,7.7,0.42,14.73, L ,0, AAA ,24.2,25.1,0,T
7,2007,10,22,10/22/2007,950,0.8,0.27,0.18,0.69,-888.88,0.02,-888.88,-888.88,0.01,5.58,3.42,0.01,0.36,0,1.45,0.06,0.05,41,4.7,-888.88,-888.88,-888.88,9.3,101.5,81.4,11.2,13.7,10.1,0.53,26.99, F ,0, AAA ,20.1,22,0,T
7,2007,10,29,10/29/2007,1005,0.74,0.23,0.16,0.61,-888.88,0.04,-888.88,-888.88,0.01,5.48,3.26,0.01,0.37,0,1.54,0.08,0.08,35,4.5,-888.88,-888.88,-888.88,7.9,93.5,78.4,10.8,13.2,6.8,0.64,42.22, F ,0, AAA ,15.1,17.6,0,T
7,2007,11,5,11/5/2007,1410,0.88,0.3,0.16,0.78,-888.88,0.01,-888.88,-888.88,0.01,6.04,3.54,0.01,0.35,0,1.18,0.06,0.05,49,5.4,-888.88,-888.88,-888.88,16.9,108.8,83.7,11.4,14,6.8,0.34,8.81, L ,0, AAA ,25.1,26.1,0,T
7,2007,11,12,11/12/2007,1100,0.87,0.3,0.14,0.74,-888.88,0.01,-888.88,-888.88,0.01,5.95,3.47,0.01,0.35,0,1.13,0.05,0.04,46,5.1,-888.88,-888.88,-888.88,13.8,106.4,82.2,11.5,13.6,2,0.37,10.92, L ,0, AAA ,24.2,25.7,0,T
7,2007,11,19,11/19/2007,1125,0.81,0.26,0.12,0.66,-888.88,0.02,-888.88,-888.88,0.01,5.73,3.38,0.03,0.34,0,1.25,0.06,0.05,38,4.6,-888.88,-888.88,-888.88,11.2,97.6,80.4,11.1,13.2,4.6,0.46,18.93, L ,0, AAA ,17.2,19.3,0,T
7,2007,11,26,11/26/2007,1110,0.83,0.28,0.12,0.69,-888.88,0.02,-888.88,-888.88,0.01,5.82,3.52,0.08,0.33,0,1.17,0.07,0.05,44,4.8,-888.88,-888.88,-888.88,9.5,101,83.8,11.2,13.4,3.1,0.41,14.05, L ,0, AAA ,17.2,18.6,0,T
7,2007,12,3,12/3/2007,1010,0.83,0.27,0.11,0.7,-888.88,0.02,-888.88,-888.88,0.01,5.81,3.45,0.12,0.31,0,1.1,0.07,0.04,48,4.7,-888.88,-888.88,-888.88,11.2,100.2,82.4,11.1,13.3,0.3,0.41,14.3, L ,0, AAA ,17.8,19.5,0,T
7,2007,12,10,12/10/2007,1125,0.88,0.31,0.13,0.79,-888.88,0.01,-888.88,-888.88,0.01,6.07,3.6,0.12,0.33,0,1.09,0.06,0.03,55,5.3,-888.88,-888.88,-888.88,16,109.1,86.1,11.7,14.1,0.8,0.31,7.07, L ,0, AAA ,23,23.6,0,T
7,2007,12,17,12/17/2007,1150,0.92,0.34,0.13,0.84,-888.88,0.01,-888.88,-888.88,0.01,6.12,3.63,0.15,0.31,0,1.01,0.07,0.04,60,5.5,-888.88,-888.88,-888.88,18.6,115.6,86.7,11.5,14.5,-999.9,0.27,5.08, L ,0, AAA ,28.9,28.6,0,T
7,2007,12,24,12/24/2007,1000,0.87,0.28,0.16,0.64,-888.88,0.05,-888.88,-888.88,0.01,5.45,3.21,0.85,0.54,0,1.14,0.2,0,39,3.9,-888.88,-888.88,-888.88,3.8,106.2,95.7,12.3,15,0.1,0.78,68.92, F ,911, AAA ,10.5,10.4,0,T
7,2007,12,31,12/31/2007,1240,0.89,0.31,0.13,0.75,-888.88,0.01,-888.88,-888.88,0.01,5.93,3.51,0.26,0.41,0,1.33,0.12,0.06,43,4.9,-888.88,-888.88,-888.88,12.2,108.1,88.8,12.3,14.2,0.7,0.37,10.99, L ,0, AAA ,19.3,19.6,0,T
7,2008,1,7,1/7/2008,1000,0.91,0.33,0.14,0.79,-888.88,0.01,-888.88,-888.88,0.01,5.97,3.56,0.24,0.38,0,1.33,0.12,0.06,53,5,-888.88,-888.88,-888.88,18.8,112.7,88.6,11.8,14.7,1.2,0.34,8.94, L ,0, AAA ,24.1,23.9,0,T
7,2008,1,14,1/14/2008,940,0.81,0.27,0.12,0.64,-888.88,0.03,-888.88,-888.88,0.01,5.52,3.31,0.56,0.36,0,1.57,0.17,0.04,41,4.3,-888.88,-888.88,-888.88,9.6,99.1,88,11.6,14.1,0.3,0.51,24, L ,0, AAA ,11.1,11.9,1,T
7,2008,1,21,1/21/2008,1145,0.89,0.3,0.13,0.77,-888.88,0.01,-888.88,-888.88,0.01,5.91,3.4,0.33,0.35,0,1.35,0.13,0.06,56,5,-888.88,-888.88,-888.88,13.5,108.5,85.9,10.9,14.1,0.1,0.35,9.26, L ,0, AAA ,22.6,23.3,0,T
7,2008,1,28,1/28/2008,1050,0.93,0.33,0.14,0.81,-888.88,0.01,-888.88,-888.88,0.01,5.93,3.49,0.3,0.35,0,1.21,0.14,0.07,55,5.3,-888.88,-888.88,-888.88,20.2,114.7,87.3,12.2,14.8,0.2,0.29,6.16, L ,0, AAA ,27.4,27.1,0,T
7,2008,2,4,2/4/2008,1320,0.91,0.33,0.14,0.78,-888.88,0.01,-888.88,-888.88,0.01,6.04,3.53,0.35,0.37,0,1.31,0.12,0.04,55,5,-888.88,-888.88,-888.88,16.9,112,89.5,12.1,14.6,0.9,0.33,8.31, L ,0, AAA ,22.5,22.3,0,T
7,2008,2,11,2/11/2008,1120,0.92,0.33,0.14,0.75,-888.88,0.01,-888.88,-888.88,0.01,5.95,3.55,0.42,0.37,0,1.33,0.14,0.04,49,4.9,-888.88,-888.88,-888.88,15.3,111.5,91,11.8,14.7,0.1,0.35,9.46, L ,0, AAA ,20.5,20.2,0,T
7,2008,2,17,2/17/2008,935,0.9,0.32,0.13,0.75,-888.88,0.01,-888.88,-888.88,0.01,5.95,3.5,0.37,0.36,0,1.27,0.12,0.04,60,5,-888.88,-888.88,-888.88,13.2,109.5,88.9,11.9,14.3,0.3,0.37,11.28, L ,0, AAA ,20.6,20.8,0,T
7,2008,2,25,2/25/2008,1120,0.87,0.3,0.13,0.7,-888.88,0.02,-888.88,-888.88,0.01,5.75,3.45,0.49,0.35,0,1.3,0.16,0.05,46,4.8,-888.88,-888.88,-888.88,15.8,105.4,89.5,11.4,14.4,0.5,0.41,14.05, L ,0, AAA ,15.9,16.3,0,T
7,2008,3,3,3/3/2008,1035,0.92,0.33,0.15,0.76,-888.88,0.01,-888.88,-888.88,0.01,5.93,3.61,0.42,0.36,0,1.25,0.12,0.02,54,5.1,-888.88,-888.88,-888.88,15.9,112.4,92,12.1,14.8,0.4,0.34,8.87, L ,0, AAA ,20.4,20,0,T
7,2008,3,10,3/10/2008,1215,0.79,0.26,0.14,0.59,-888.88,0.05,-888.88,-888.88,0.01,5.42,3.16,0.77,0.32,0,1.5,0.21,0.03,34,4,-888.88,-888.88,-888.88,6.1,98.1,87.1,11.7,14.1,0.3,0.67,47.05, F ,0, AAA ,11,11.9,0,T
7,2008,3,17,3/17/2008,1100,0.87,0.3,0.14,0.71,-888.88,0.02,-888.88,-888.88,0.01,5.83,3.4,0.49,0.34,0,1.26,0.14,0.03,44,4.8,-888.88,-888.88,-888.88,16.1,105.6,88.2,11.6,14.3,0.3,0.4,13.38, L ,0, AAA ,17.4,18,0,T
7,2008,3,24,3/24/2008,1040,0.9,0.31,0.14,0.72,-888.88,0.02,-888.88,-888.88,0.01,5.79,3.43,0.46,0.34,0,1.23,0.12,0.02,46,4.7,-888.88,-888.88,-888.88,10.7,108.5,88.3,11.6,14.2,0.3,0.51,24, L ,0, AAA ,20.2,20.5,0,T
7,2008,3,31,3/31/2008,845,0.9,0.33,0.14,0.76,-888.88,0.01,-888.88,-888.88,0.01,6.01,3.51,0.37,0.34,0,1.2,0.13,0.04,54,5.1,-888.88,-888.88,-888.88,17.6,110.8,88.6,12.1,14.5,0.1,0.35,9.26, L ,0, AAA ,22.2,22.3,0,T
7,2008,4,7,4/7/2008,930,0.85,0.29,0.14,0.68,-888.88,0.02,-888.88,-888.88,0.01,5.65,3.4,0.48,0.34,0,1.33,0.17,0.06,41,4.6,-888.88,-888.88,-888.88,8.3,103.5,88,10.5,14,1.9,0.49,21.87, L ,0, AAA ,15.5,16.2,0,T
7,2008,4,14,4/14/2008,900,0.77,0.26,0.14,0.57,-888.88,0.05,-888.88,-888.88,0.01,5.39,3.14,0.82,0.28,0,1.58,0.22,0.03,37,3.9,-888.88,-888.88,-888.88,5.6,97,86.4,11.2,14.1,0.7,0.72,55.17, F ,0, AAA ,10.6,11.6,0,T
7,2008,4,21,4/21/2008,930,0.67,0.22,0.14,0.48,-888.88,0.08,-888.88,-888.88,0.01,5.16,2.91,0.82,0.22,0,1.97,0.26,0.07,36,3.3,-888.88,-888.88,-888.88,1.6,90.4,79.9,11.1,14.1,2.1,1,125.77, F ,911, AAA ,10.5,12.3,0,T
7,2008,4,28,4/28/2008,825,0.65,0.2,0.14,0.45,-888.88,0.08,-888.88,-888.88,0.01,5.22,2.96,0.47,0.2,0,1.9,0.18,0.06,35,3.2,-888.88,-888.88,-888.88,4.8,85,74.8,10.7,13.3,3.2,0.78,68.27, L ,911, AAA ,10.2,12.8,0,T
7,2008,5,5,5/5/2008,900,0.66,0.21,0.14,0.46,-888.88,0.07,-888.88,-888.88,0.01,5.25,3,0.38,0.21,0,1.9,0.17,0.08,34,3.3,-888.88,-888.88,-888.88,2.9,85.4,74.4,10.2,13,4.1,0.68,48.79, F ,0, AAA ,11,13.8,0,T
7,2008,5,12,5/12/2008,920,0.74,0.24,0.15,0.55,-888.88,0.03,-888.88,-888.88,0.01,5.56,3.19,0.11,0.23,0,1.71,0.09,0.06,33,4,-888.88,-888.88,-888.88,6.5,90.4,74.6,10.2,12.5,6.3,0.44,16.8, L ,0, AAA ,15.8,19.2,0,T
7,2008,5,19,5/19/2008,950,0.82,0.29,0.17,0.69,-888.88,0.01,-888.88,-888.88,0.01,5.9,3.39,0.01,0.26,0,1.63,0.07,0.06,34,4.7,-888.88,-888.88,-888.88,13.8,101.9,78,10.9,13.2,6.2,0.32,7.7, L ,0, AAA ,23.9,26.6,0,T
7,2008,5,26,5/26/2008,1010,0.87,0.3,0.17,0.79,-888.88,0.01,-888.88,-888.88,0.01,6,3.52,0.01,0.27,0,1.53,0.05,0.05,42,5.2,-888.88,-888.88,-888.88,17.1,109,81,11.3,13.9,10.4,0.27,5.08, L ,0, AAA ,28,29.5,0,T
7,2008,6,2,6/2/2008,1030,0.9,0.33,0.17,0.84,-888.88,0.01,-888.88,-888.88,0.01,6.04,3.61,0.01,0.27,0,1.57,0.05,0.04,53,5.5,-888.88,-888.88,-888.88,20.3,115,82.9,12.4,14.5,9.6,0.25,4.38, L ,0, AAA ,32.1,32.4,0,T
7,2008,6,9,6/9/2008,955,0.9,0.33,0.18,0.85,-888.88,0.01,-888.88,-888.88,0.01,6.08,3.57,0.01,0.28,0,1.65,0.07,0.06,58,5.6,-888.88,-888.88,-888.88,21.7,115.5,82.3,12.8,14.5,14.3,0.26,4.63, L ,0, AAA ,33.2,33.6,0,T
7,2008,6,16,6/16/2008,935,0.93,0.35,0.19,0.9,-888.88,0.01,-888.88,-888.88,0.01,6.19,3.65,0.01,0.28,0,1.71,0.08,0.08,52,5.8,-888.88,-888.88,-888.88,25.7,120.8,84,12,15.1,11.4,0.25,4.13, L ,0, AAA ,36.8,35.9,0,T
