Year,Month ,Water Year,"Water Year, Month",CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrDOCmgL,StrNH4NmgL,StrNO3NmgL,StrTPmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm,FWACamgL,FWADOCmgL,FWANH4NmgL,FWANO3NmgL,FWATPmgL,FWASO4SmgL,
1985,7,1985,19857,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003230569,0.003518533,0.006749102,0.039680992,26.68964095,219.7723345,N/A,N/A,N/A,N/A,N/A,N/A,
1985,8,1985,19858,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.001686286,0.036549539,0.038235824,0.146357943,25.87500954,196.4899289,N/A,N/A,N/A,N/A,N/A,N/A,
1985,9,1985,19859,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.020618274,0.020705761,0.041324035,0.076897343,23.56039269,45.38911004,N/A,N/A,N/A,N/A,N/A,N/A,
1985,10,1986,198610,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.004247674,0.009212274,0.013459948,0.02579726,19.61581754,100.7593848,N/A,N/A,N/A,N/A,N/A,N/A,
1985,11,1986,198611,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00503519,0.010412724,0.015447914,0.045446215,16.27583731,95.65568344,N/A,N/A,N/A,N/A,N/A,N/A,
1985,12,1986,198612,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.001079815,0.001298506,0.002378321,0.014430413,10.38094052,102.8410263,N/A,N/A,N/A,N/A,N/A,N/A,
1986,1,1986,19861,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00303137,0.008411601,0.011442971,0.02446495,7.040738034,49.50431455,N/A,N/A,N/A,N/A,N/A,N/A,
1986,2,1986,19862,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.006497057,0.007350835,0.013847892,0.026648735,12.04500347,75.81602415,N/A,N/A,N/A,N/A,N/A,N/A,
1986,3,1986,19863,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00727812,0.010569617,0.017847737,0.029444525,13.41423693,88.11520778,N/A,N/A,N/A,N/A,N/A,N/A,
1986,4,1986,19864,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,17.78451769,19.00746592,N/A,N/A,N/A,N/A,N/A,N/A,
1986,5,1986,19865,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.012489836,0.013157252,0.025647088,0.031528867,22.16959258,50.83684945,N/A,N/A,N/A,N/A,N/A,N/A,
1986,6,1986,19866,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00424262,0.028224834,0.032467454,0.036462827,26.40375811,92.01191722,N/A,N/A,N/A,N/A,N/A,N/A,
1986,7,1986,19867,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002521586,0.015741872,0.018263458,0.041706846,28.91867681,80.17582426,N/A,N/A,N/A,N/A,N/A,N/A,
1986,8,1986,19868,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.006941873,0.021710986,0.028652859,0.061457454,26.0999353,268.3241654,N/A,N/A,N/A,N/A,N/A,N/A,
1986,9,1986,19869,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.000412157,0.000743444,0.001155601,0.012366403,24.72061307,44.13773863,N/A,N/A,N/A,N/A,N/A,N/A,
1986,10,1987,198710,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.007802805,0.019322884,0.027125688,0.054864806,15.20084504,30.46205556,N/A,N/A,N/A,N/A,N/A,N/A,
1986,11,1987,198711,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.005219597,0.016684917,0.021904514,0.044979748,14.53150248,108.8716427,N/A,N/A,N/A,N/A,N/A,N/A,
1986,12,1987,198712,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.005007866,0.006778024,0.011785889,0.018380595,10.7955302,34.79445086,N/A,N/A,N/A,N/A,N/A,N/A,
1987,1,1987,19871,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.010333546,0.024985452,0.035318997,0.065934739,7.590827138,171.4522652,N/A,N/A,N/A,N/A,N/A,N/A,
1987,2,1987,19872,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.007685214,0.022917872,0.030603086,0.056600979,8.190362832,121.6612353,N/A,N/A,N/A,N/A,N/A,N/A,
1987,3,1987,19873,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.005797594,0.01586492,0.021662515,0.046561713,12.68919553,130.5197297,N/A,N/A,N/A,N/A,N/A,N/A,
1987,4,1987,19874,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.007182939,0.011585688,0.018768627,0.030570533,15.84996269,43.01458868,N/A,N/A,N/A,N/A,N/A,N/A,
1987,5,1987,19875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002816611,0.007843285,0.010659896,0.020725927,21.97941534,55.04801536,N/A,N/A,N/A,N/A,N/A,N/A,
1987,6,1987,19876,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00522886,0.01747204,0.0227009,0.043007729,25.87950333,132.427186,N/A,N/A,N/A,N/A,N/A,N/A,
1987,7,1987,19877,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00019645,0.007430015,0.007626465,0.008685465,27.57945673,51.13712269,N/A,N/A,N/A,N/A,N/A,N/A,
1987,8,1987,19878,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.02242229,0.05268318,0.075105469,0.137559003,27.73947722,153.5312285,N/A,N/A,N/A,N/A,N/A,N/A,
1987,9,1987,19879,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.001183436,0.007987801,0.009171237,0.028447022,24.35071538,302.2713155,N/A,N/A,N/A,N/A,N/A,N/A,
1987,10,1988,198810,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.000248474,0.002580738,0.002829213,0.00649535,15.95592595,33.84506743,N/A,N/A,N/A,N/A,N/A,N/A,
1987,11,1988,198811,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.000738395,0.004643511,0.005381906,0.02179652,14.54598772,45.01945208,N/A,N/A,N/A,N/A,N/A,N/A,
1987,12,1988,198812,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003952805,0.006979041,0.010931846,0.017226211,8.740639909,20.29452137,N/A,N/A,N/A,N/A,N/A,N/A,
1988,1,1988,19881,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.000545867,0.00779763,0.008343497,0.026851915,5.270855195,93.25869662,N/A,N/A,N/A,N/A,N/A,N/A,
1988,2,1988,19882,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002531525,0.009798741,0.012330266,0.023937606,8.540328,50.20945123,N/A,N/A,N/A,N/A,N/A,N/A,
1988,3,1988,19883,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.000529561,0.005119233,0.005648793,0.011024564,12.92461317,58.81568632,N/A,N/A,N/A,N/A,N/A,N/A,
1988,4,1988,19884,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.01080956,0.027255526,0.038065086,0.070252067,17.12460622,83.78903993,N/A,N/A,N/A,N/A,N/A,N/A,
1988,5,1988,19885,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.011597534,0.02198237,0.033579904,0.073029736,20.80996943,85.89301488,N/A,N/A,N/A,N/A,N/A,N/A,
1988,6,1988,19886,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.000332334,0.011409105,0.011741439,0.024108256,23.88387415,61.71185047,N/A,N/A,N/A,N/A,N/A,N/A,
1988,7,1988,19887,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.004141755,0.018444183,0.022585938,0.053737639,26.71910752,89.44068548,N/A,N/A,N/A,N/A,N/A,N/A,
1988,8,1988,19888,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0012652,0.020502589,0.021767789,0.058163763,27.05437557,212.7370512,N/A,N/A,N/A,N/A,N/A,N/A,
1988,9,1988,19889,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00881602,0.027444215,0.036260235,0.087604729,23.67997705,203.3327408,N/A,N/A,N/A,N/A,N/A,N/A,
1988,10,1989,198910,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003072787,0.007985843,0.01105863,0.02003394,19.40644925,102.239181,N/A,N/A,N/A,N/A,N/A,N/A,
1988,11,1989,198911,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.000183405,0.003254884,0.003438289,0.008061487,14.86657717,45.87575442,N/A,N/A,N/A,N/A,N/A,N/A,
1988,12,1989,198912,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.001379125,0.007634011,0.009013136,0.020906269,5.215558911,104.8632891,N/A,N/A,N/A,N/A,N/A,N/A,
1989,1,1989,19891,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.001776466,0.005505268,0.007281734,0.013310615,11.37557669,61.70362998,N/A,N/A,N/A,N/A,N/A,N/A,
1989,2,1989,19892,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003988104,0.008798753,0.012786857,0.017572593,11.16052932,44.28917689,N/A,N/A,N/A,N/A,N/A,N/A,
1989,3,1989,19893,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.022605539,0.033113352,0.055718892,0.083304195,13.88959278,106.9214392,N/A,N/A,N/A,N/A,N/A,N/A,
1989,4,1989,19894,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.015217648,0.022336598,0.037554246,0.047747398,16.99473569,109.3855467,N/A,N/A,N/A,N/A,N/A,N/A,
1989,5,1989,19895,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.010404236,0.012360029,0.022764266,0.02592734,20.5443788,62.78335707,N/A,N/A,N/A,N/A,N/A,N/A,
1989,6,1989,19896,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.016640233,0.015901207,0.03254144,0.091577745,26.02984794,139.9232879,N/A,N/A,N/A,N/A,N/A,N/A,
1989,7,1989,19897,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.027421265,0.056889808,0.084311073,0.165029212,26.96492135,145.4075966,N/A,N/A,N/A,N/A,N/A,N/A,
1989,8,1989,19898,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.010850123,0.040915295,0.051765418,0.109537232,25.92499591,163.0516388,N/A,N/A,N/A,N/A,N/A,N/A,
1989,9,1989,19899,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.006793269,0.023211126,0.030004396,0.059200939,23.78531149,248.8563041,N/A,N/A,N/A,N/A,N/A,N/A,
1989,10,1990,199010,N/A,N/A,N/A,2.648571429,N/A,0.026857143,0.024857143,N/A,0.327,0.004073378,0.006171823,0.010245201,0.016134413,20.08581627,308.2774552,0.409216449,N/A,0.002747478,0.000312308,N/A,0.016487511,
1989,11,1990,199011,N/A,N/A,34.31891613,1.875076923,N/A,0.014,0.013,N/A,0.295153846,0.005473033,0.010010204,0.015483237,0.020188018,14.76548184,55.5532197,0.600050676,N/A,0.003092642,0.000451913,N/A,0.029259926,
1989,12,1990,199012,N/A,N/A,57.29825032,1.5615,N/A,0.008,0.0045,N/A,0.21725,0.008063858,0.020789999,0.028853857,0.049674205,12.58114651,55.29191657,0.222073371,N/A,0.001153825,0.0006361,N/A,0.010339207,
1990,1,1990,19901,N/A,N/A,52.87457032,1.6905,N/A,0.012,0.00325,N/A,0.22925,0.006162432,0.007411253,0.013573685,0.017134736,11.8656409,71.57890304,0.07580288,N/A,0.000534073,0.000118232,N/A,0.003392373,
1990,2,1990,19902,N/A,N/A,9.133316129,2.6912,N/A,0.022,0.0104,N/A,0.3366,0.005927818,0.008635986,0.014563804,0.02586568,13.87537259,51.9208906,0.46204968,N/A,0.003677693,0.001664693,N/A,0.019030589,
1990,3,1990,19903,N/A,N/A,34.29912774,2.911,N/A,0.03275,0.003,N/A,0.37725,0.004421692,0.007458501,0.011880193,0.020272079,15.46994886,83.70123333,0.019797065,N/A,0.000222616,2.18E-05,N/A,0.000837679,
1990,4,1990,19904,N/A,N/A,19.84134194,2.854333333,N/A,0.030333333,0.004,N/A,0.34,0.00593608,0.007400378,0.013336458,0.021278245,17.45968066,33.59801227,0.096830117,N/A,0.001238826,0.000180531,N/A,0.003880622,
1990,5,1990,19905,N/A,N/A,0,4.0684,N/A,0.059,0.0042,N/A,0.4368,0.016697188,0.024836587,0.041533775,0.06162355,22.24526443,74.01205178,0,N/A,0,0,N/A,0,
1990,6,1990,19906,N/A,N/A,0,5.09625,N/A,0.04,0.019,N/A,0.49475,0.012753133,0.021690165,0.034443298,0.058529097,25.9749353,54.39205577,0,N/A,0,0,N/A,0,
1990,7,1990,19907,N/A,N/A,0,5.437,N/A,0.028,0.01025,N/A,0.47025,0.003181371,0.006146102,0.009327472,0.024137286,27.77908145,115.5681482,0,N/A,0,0,N/A,0,
1990,8,1990,19908,N/A,N/A,7.428170323,3.6184,N/A,0.0394,0.012,N/A,0.3774,0.040304886,0.062478858,0.102783743,0.198114277,26.93951146,206.9745182,0.163345115,N/A,0.002742308,0.000695933,N/A,0.005679792,
1990,9,1990,19909,N/A,N/A,1.428108387,3.701,N/A,0.0105,0.00375,N/A,0.423,0.004156896,0.008746928,0.012903824,0.010830417,24.48473546,27.09082201,0.168038642,N/A,0.000526932,0.000316159,N/A,0.006790626,
1990,10,1991,199110,N/A,N/A,174.4449445,2.893666667,N/A,0.014222222,0.002333333,N/A,0.315222222,0.005467279,0.011437296,0.016904575,0.052523514,18.79578362,32.94643674,N/A,N/A,N/A,N/A,N/A,N/A,
1990,11,1991,199111,N/A,N/A,74.35026581,1.883692308,N/A,0.009230769,0.001,N/A,0.266230769,0.002953178,0.002654646,0.005607824,0.009425991,12.19081741,53.09459028,0.143348568,N/A,0.000865583,6.45E-05,N/A,0.006342064,
1990,12,1991,199112,N/A,N/A,7.627169032,2.61825,N/A,0.009,0.00275,N/A,0.3265,0.010598504,0.011052765,0.021651269,0.029199213,11.31549552,40.19588946,0.289707301,N/A,0.000896879,0.000316963,N/A,0.011977,
1991,1,1991,19911,N/A,N/A,146.7896981,2.0193,N/A,0.0084,0.0025,N/A,0.2659,0.004184174,0.016948817,0.02113299,0.048170456,9.516180195,185.3936354,0.5260045,N/A,0.003060113,0.001013731,N/A,0.023700201,
1991,2,1991,19912,N/A,N/A,27.14130581,1.7484,N/A,0.0134,0.0014,N/A,0.2332,0.005337645,0.008939143,0.014276789,0.020032883,11.40494837,38.85821776,0.240860919,N/A,0.002295044,0.000557557,N/A,0.010971348,
1991,3,1991,19913,N/A,N/A,64.63090286,1.70375,N/A,0.011,0.0085,N/A,0.25525,0.016122187,0.017382412,0.033504599,0.072285651,14.74456496,136.5437695,0.066755925,N/A,0.000433407,0.000140834,N/A,0.002967076,
1991,4,1991,19914,N/A,N/A,8.224722581,3.1035,N/A,0.011666667,0.001666667,N/A,0.262,0.008949148,0.017493686,0.026442834,0.042985201,19.28534572,78.76513395,0.287026296,N/A,0.001102677,0.000237479,N/A,0.006528086,
1991,5,1991,19915,N/A,N/A,13.36524387,2.852,N/A,0.022,0.003333333,N/A,0.3072,0.038544314,0.064298122,0.102842436,0.160033275,23.94529835,115.2759557,0.539034408,N/A,0.001649623,0.000132877,N/A,0.019113106,
1991,6,1991,19916,N/A,N/A,0.056299355,3.72,N/A,0.09625,0.0135,N/A,0.36425,0.002977171,0.015251215,0.018228387,0.034479112,25.27487432,85.61965885,0,N/A,0,0,N/A,0,
1991,7,1991,19917,N/A,N/A,58.38577548,3.2572,N/A,0.086,0.0148,N/A,0.324,0.02041416,0.055029327,0.075443487,0.144002138,27.78475878,198.5476647,0.622217886,N/A,0.005845135,0.001941504,N/A,0.022986137,
1991,8,1991,19918,N/A,N/A,272.2363665,2.30275,N/A,0.04075,0.007,N/A,0.256,0.018292516,0.040655938,0.058948454,0.147127486,26.69492089,216.0900698,0.125282987,N/A,0.002219656,0.00056462,N/A,0.004591799,
1991,9,1991,19919,N/A,N/A,2.045729032,2.446,N/A,0.104,0.005,N/A,0.282,0.002194804,0.005924767,0.008119571,0.016924257,24.10570774,60.46725864,0.223938965,N/A,0.009521526,0.000457766,N/A,0.008597389,
1991,10,1992,199210,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0.00208539,0.005404607,0.007489997,0.011245845,17.22120753,110.9401363,N/A,N/A,N/A,N/A,N/A,N/A,
1991,11,1992,199211,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0.00229271,0.00747668,0.00976939,0.017552795,14.62044168,151.8419833,N/A,N/A,N/A,N/A,N/A,N/A,
1991,12,1992,199212,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0.003087121,0.007070308,0.01015743,0.017272883,9.476145013,60.69315038,N/A,N/A,N/A,N/A,N/A,N/A,
1992,1,1992,19921,N/A,N/A,0,N/A,N/A,N/A,N/A,N/A,N/A,0.002374637,0.014116626,0.016491263,0.023206019,8.855421922,109.3895178,N/A,N/A,N/A,N/A,N/A,N/A,
1992,2,1992,19922,N/A,N/A,17.2772129,N/A,N/A,N/A,N/A,N/A,N/A,0.004597549,0.007788187,0.012385736,0.022535746,11.45570812,68.92917518,N/A,N/A,N/A,N/A,N/A,N/A,
1992,3,1992,19923,N/A,N/A,30.67757419,N/A,N/A,N/A,N/A,N/A,N/A,0.008260549,0.009908687,0.018169235,0.022772686,13.04964746,80.62774136,N/A,N/A,N/A,N/A,N/A,N/A,
1992,4,1992,19924,N/A,N/A,5.473858065,N/A,N/A,N/A,N/A,N/A,N/A,0.002079356,0.003651338,0.005730695,0.020624297,16.61484704,55.49075448,N/A,N/A,N/A,N/A,N/A,N/A,
1992,5,1992,19925,N/A,N/A,4.251994839,N/A,N/A,N/A,N/A,N/A,N/A,0.004196652,0.011860644,0.016057296,0.027278139,20.11503674,96.0132903,N/A,N/A,N/A,N/A,N/A,N/A,
1992,6,1992,19926,N/A,N/A,180.379231,N/A,N/A,N/A,N/A,N/A,N/A,0.021289604,0.048526772,0.069816376,0.111100276,24.13462696,171.9074027,N/A,N/A,N/A,N/A,N/A,N/A,
1992,7,1992,19927,N/A,N/A,2.640495484,2.19,N/A,0.0434,0.0165,N/A,0.194,0.014160763,0.047089467,0.06125023,0.086234016,27.97981942,91.01582185,0.007859405,N/A,0.000155753,5.92E-05,N/A,0.000231842,
1992,8,1992,19928,N/A,N/A,128.9171613,N/A,N/A,N/A,N/A,N/A,N/A,0.00621236,0.013064823,0.019277183,0.063846421,25.91955215,268.0903496,N/A,N/A,N/A,N/A,N/A,N/A,
1992,9,1992,19929,N/A,N/A,16.83573677,N/A,N/A,N/A,N/A,N/A,N/A,0.00052661,0.004596263,0.005122873,0.025769023,23.6602917,135.065821,N/A,N/A,N/A,N/A,N/A,N/A,
1992,10,1993,199310,N/A,N/A,78.05153032,N/A,N/A,N/A,N/A,N/A,N/A,0.00860109,0.02278455,0.03138564,0.058682798,18.60583103,109.1206171,0,N/A,0,0,N/A,0,
1992,11,1993,199311,16.233,N/A,37.66649806,N/A,N/A,N/A,N/A,N/A,N/A,0.021103226,0.014947455,0.03605068,0.045461453,13.97581129,54.1729434,N/A,N/A,N/A,N/A,N/A,N/A,
1992,12,1993,199312,11.79806452,N/A,18.17521548,4.443333333,N/A,0.020166667,0.012366667,N/A,0.324,0.004464453,0.011824695,0.016289148,0.030561864,8.305827944,59.34513724,0.588573882,N/A,0.002009587,0.001258094,N/A,0.014031202,
1993,1,1993,19931,13.2483871,N/A,140.4362323,3.555,N/A,0.0149,0.012975,N/A,0.25625,0.011537442,0.023243788,0.03478123,0.051920057,10.93616066,173.5906188,0.942677423,N/A,0.004209136,0.004096454,N/A,0.019736419,
1993,2,1993,19932,10.76518519,N/A,36.84709161,3.77,N/A,0.021975,0.014975,N/A,0.259,0.003822248,0.011479989,0.015302237,0.02839817,8.605473669,67.52794783,0.460819781,N/A,0.001982102,0.001818728,N/A,0.009527423,
1993,3,1993,19933,13.76366667,N/A,69.8775329,4.002,N/A,0.00508,0.02158,N/A,0.268,0.014065566,0.024846818,0.038912384,0.050835556,11.95998292,128.224042,0.426424748,N/A,0.000305633,0.002277793,N/A,0.009567316,
1993,4,1993,19934,16.08692308,N/A,29.80131097,5.1075,N/A,0.007475,0.0362,N/A,0.2865,0.001409058,0.007205058,0.008614117,0.021682222,15.43487439,66.92739649,0.435123543,N/A,0.001147337,0.00234869,N/A,0.009782014,
1993,5,1993,19935,22.41533333,N/A,41.23398194,7.206666667,N/A,0.086033333,0.099533333,N/A,0.339666667,0.008406131,0.010139171,0.018545302,0.02019634,21.64952499,50.80438528,0.393380423,N/A,0.003740592,0.00159207,N/A,0.008081069,
1993,6,1993,19936,26.58896552,N/A,0,5.564,N/A,0.244366667,0.03586,N/A,0.3072,0.011090025,0.036481056,0.047571081,0.07602093,25.79868898,68.15712649,0,N/A,0,0,N/A,0,
1993,7,1993,19937,29.67935484,N/A,0,7.585,N/A,0.000075,0.10045,N/A,0.38,0.013042536,0.024571052,0.037613587,0.054814105,29.02369008,81.79342134,0,N/A,0,0,N/A,0,
1993,8,1993,19938,27.34214286,N/A,0,8.5975,N/A,0.118325,0.028025,N/A,0.522,0.012724062,0.018187409,0.03091147,0.038836526,26.86451069,111.2975329,0,N/A,0,0,N/A,0,
1993,9,1993,19939,25.378,N/A,0,6.584,N/A,0.25618,0.07078,N/A,0.4214,0.004425761,0.036560154,0.040985915,0.063266766,24.8156683,119.0067157,0,N/A,0,0,N/A,0,
1993,10,1994,199410,19.56709677,N/A,0,9.185,N/A,0.34295,0.0053,N/A,0.4945,0.016843679,0.011348291,0.02819197,0.025114888,17.98114613,179.5473956,0.097647882,N/A,N/A,0.000206589,N/A,0.00168514,
1993,11,1994,199411,15.45034483,N/A,0,12.205,N/A,0.09395,0.01265,N/A,0.5915,0.001200783,0.003393671,0.004594454,0.008148678,15.94621411,77.17322012,0,N/A,0,0,N/A,0,
1993,12,1994,199412,9.165806452,N/A,4.044077419,10.188,N/A,0.01392,0.01072,N/A,0.6166,0.009990729,0.017562424,0.027553153,0.037252748,11.61114625,179.7341129,1.116934528,N/A,0.001810972,0.002696223,N/A,0.025368679,
1994,1,1994,19941,8.307741935,N/A,38.11577806,3.6675,N/A,0.09595,0.104925,N/A,0.44175,0.007763701,0.009078335,0.016842036,0.029832463,7.10539548,119.6206835,0.838532152,N/A,0.029215516,0.032360381,N/A,0.03141824,
1994,2,1994,19942,12.06962963,N/A,27.16193032,2.7275,N/A,0.000725,0.01765,N/A,0.3465,0.007476457,0.012539131,0.020015588,0.029054618,10.75041435,44.83917675,0.260944016,N/A,0.000148814,0.002596171,N/A,0.020027065,
1994,3,1994,19943,15.92290323,N/A,15.41710452,1.902,N/A,N/A,0.0716,N/A,0.3018,0.013014031,0.017636684,0.030650715,0.049320817,15.06861887,122.1991754,0.291306313,N/A,N/A,0.010110203,N/A,0.015478805,
1994,4,1994,19944,19.30733333,N/A,0.086957419,3.066666667,N/A,N/A,0.0715,N/A,0.40325,0.008486194,0.018186568,0.026672762,0.034511075,18.99429802,22.25157512,0,N/A,N/A,0,N/A,0,
1994,5,1994,19945,20.92645161,N/A,0,3.4525,N/A,N/A,0.02375,N/A,0.30575,0.002652462,0.002960259,0.005612721,0.004927507,20.54468772,45.6479465,0,N/A,N/A,0,N/A,0,
1994,6,1994,19946,26.19466667,N/A,0.273135484,3.406,N/A,N/A,0.013,N/A,0.3266,0.034735274,0.040586341,0.075321615,0.095254334,25.92488766,189.0913025,0.587142857,N/A,N/A,0.006428571,N/A,0.014985,
1994,7,1994,19947,27.93129032,N/A,49.17720774,2.895,N/A,N/A,0.00825,N/A,0.29475,0.01206649,0.037364484,0.049430974,0.075395,26.89024262,181.9681537,0.345210999,N/A,N/A,0.001774152,N/A,0.012728902,
1994,8,1994,19948,26.71935484,N/A,27.2650529,2.78,N/A,N/A,0.0224,N/A,0.2646,0.010023046,0.019424231,0.029447277,0.046721167,25.5999353,145.4309588,0.245757365,N/A,N/A,0.003088831,N/A,0.008210135,
1994,9,1994,19949,24.123,N/A,19.72484129,2.1125,N/A,N/A,0.00825,N/A,0.22725,0.004125285,0.024746686,0.028871971,0.07639534,23.01541382,150.3985625,0.411460465,N/A,N/A,0.001772085,N/A,0.01402463,
1994,10,1995,199510,19.12806452,N/A,78.07271226,3.585,N/A,N/A,0.0095,N/A,0.23975,0.008457526,0.017362697,0.025820224,0.054403972,20.18079136,167.7719185,N/A,N/A,N/A,N/A,N/A,N/A,
1994,11,1995,199511,16.99666667,N/A,25.56492387,2.282,N/A,N/A,0.0056,N/A,0.2424,0.004684127,0.008547305,0.013231432,0.020958831,11.6962552,59.92403979,0.688802084,N/A,N/A,0.001038484,N/A,0.020253375,
1994,12,1995,199512,12.75870968,N/A,52.88014452,1.765,N/A,N/A,0.00125,N/A,0.18125,0.008534895,0.015575753,0.024110648,0.027357681,7.846253441,47.41383385,0.261959922,N/A,N/A,6.36E-05,N/A,0.007971809,
1995,1,1995,19951,9.81,N/A,30.24,N/A,N/A,N/A,N/A,N/A,N/A,0.009798581,0.017211343,0.027009924,0.044005059,8.95044897,124.9985584,N/A,N/A,N/A,N/A,N/A,N/A,
1995,2,1995,19952,10.2225,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.01028104,0.020558259,0.030839298,0.046798323,8.790066732,97.51629811,N/A,N/A,N/A,N/A,N/A,N/A,
1995,3,1995,19953,15.18096774,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.007034786,0.010967,0.018001786,0.021792671,14.59426395,47.94863082,N/A,N/A,N/A,N/A,N/A,N/A,
1995,4,1995,19954,14.45333333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.011644247,0.008704525,0.020348772,0.020114365,18.92929142,29.79123348,N/A,N/A,N/A,N/A,N/A,N/A,
1995,5,1995,19955,23.68633333,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.015638532,0.012579372,0.028217904,0.023466153,23.02963418,67.05609554,N/A,N/A,N/A,N/A,N/A,N/A,
1995,6,1995,19956,25.65866667,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.043800211,0.055582401,0.099382612,0.140771055,24.89995587,188.2507581,N/A,N/A,N/A,N/A,N/A,N/A,
1995,7,1995,19957,28.61774194,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.022441189,0.043193689,0.065634878,0.095520717,27.61992276,142.6384213,N/A,N/A,N/A,N/A,N/A,N/A,
1995,8,1995,19958,28.00225806,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002340161,0.002904885,0.005245046,0.043528313,27.09029187,273.5421301,N/A,N/A,N/A,N/A,N/A,N/A,
1995,9,1995,19959,24.259,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.008444955,0.013388267,0.021833223,0.022389361,23.240393,119.4650709,N/A,N/A,N/A,N/A,N/A,N/A,
