Year,Month ,Water Year,CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrTOCTCICmgL,StrNH4NmgL,StrNO3NO2NmgL,StrTPmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm,FWACamgL,FWATOCTCICmgL,FWANH4NmgL,FWANO3NO2NmgL,FWATPmgL,FWASO4SmgL
2003,12,2004,N/A,N/A,N/A,2.9,101.1,0.09,1.00E-02,0.06,0.7992,0.001491466,0.004432165,0.005923632,0.001280405,-7.329999924,15.14999962,11.41587302,397.9809524,0.354285714,0.039365079,0.236190476,3.146057143
2004,1,2004,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.006859169,0.011030807,0.017889976,0.004522878,-17.16500092,23.62999916,N/A,N/A,N/A,N/A,N/A,N/A
2004,2,2004,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.001356669,0.006495654,0.007852323,0.001813579,-8.635000229,12.98999977,N/A,N/A,N/A,N/A,N/A,N/A
2004,3,2004,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.039594242,0.022793929,0.062388171,0.018439649,-2.210000038,30.62999916,N/A,N/A,N/A,N/A,N/A,N/A
2004,4,2004,N/A,N/A,N/A,1.45,53.75,0.12,0.01,0.0375,0.91575,0.030557778,0.009587823,0.040145601,0.012639593,4.614999771,24.19000053,0.4775912,17.61751905,0.040155903,0.003287664,0.01254872,0.302532895
2004,5,2004,N/A,N/A,N/A,1.9,66.65,0.17,0.07,0.0375,0.666,0.033141786,0.019584016,0.052725802,0.020488024,9.039999962,93.5,2.480266057,91.08237341,0.104551565,0.031860372,0.037827788,0.836057402
2004,6,2004,N/A,N/A,N/A,1.9,72.6,0.025,0.01,0.025,0.21645,0.026287749,0.015190872,0.04147862,0.015025747,14.85499954,36.63999939,0.665277303,27.05415409,0.011692432,0.003906809,0.009767022,0.116620952
2004,7,2004,N/A,N/A,N/A,2.25,68.65,0.075,0.01,0.0375,0.1332,0.035186278,0.025667323,0.060853601,0.075644102,18.29999924,114.1200027,0.34776821,10.79828411,0.011966256,1.37E-03,0.003739236,0.029471445
2004,8,2004,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.017089031,0.009913609,0.027002641,0.013853225,14.97000027,60.56999969,N/A,N/A,N/A,N/A,N/A,N/A
2004,9,2004,N/A,N/A,N/A,2.25,90.9,0.19,0.01,0.0375,0.14985,0.027826697,0.019863298,0.047689995,0.033809932,15.75,161.5599976,2.68562569,102.2659069,0.176215611,0.010836754,0.053005628,0.244758307
2004,10,2004,N/A,N/A,N/A,2.25,79.5,0.07,0.01,0.025,0.0999,0.03222827,0.016758901,0.048987171,0.021143845,7.369999886,74.01999664,0.7458072,26.73217562,0.017603717,0.003420343,0.008550859,0.039446188
2004,11,2005,N/A,N/A,N/A,1.9,71.3,0.06,0.01,0.06,0.1332,0.001051077,0.001541415,0.002592492,0.001022998,0.0550001,9.600000381,0.402125495,15.0902883,0.0126987,2.12E-03,0.0126987,0.028191114
2004,12,2005,N/A,N/A,N/A,1.9,74.1,0.12,1.00E-02,0.08,0.0333,0.006583091,0.00999398,0.016577071,0.005348065,-10.72000027,36.54999924,1.989411765,77.58705882,0.125647059,1.05E-02,0.083764706,0.034867059
2005,1,2005,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.009439465,0.0144774,0.023916866,0.008408136,-15.46000004,46.38000107,N/A,N/A,N/A,N/A,N/A,N/A
2005,2,2005,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.005598077,0.006405463,0.012003541,0.004279792,-7.804999828,11.26000023,N/A,N/A,N/A,N/A,N/A,N/A
2005,3,2005,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.004753537,0.003155292,0.007908828,0.003238126,-4.514999866,18.53000069,N/A,N/A,N/A,N/A,N/A,N/A
2005,4,2005,N/A,N/A,N/A,1.05,31.5,0.41,0.01,0.0725,0.5328,0.017670671,0.010064862,0.027735533,0.009902933,7.704999924,24.96999931,1.373777355,32.00112843,0.261958558,0.013676399,0.040021578,0.935952864
2005,5,2005,N/A,N/A,N/A,1.25,46.55,0.215,0.01,0.025,0.1665,0.034109725,0.020262077,0.054371802,0.03229846,10.64999962,104.2099991,0.210465392,7.602225463,0.034103079,0.001562744,0.00390686,0.019305357
2005,6,2005,N/A,N/A,N/A,1.533333333,58.33333333,0.19,0.01,0.025,0.0666,0.023560061,0.020882572,0.044442633,0.024874232,18.13500023,133.4700012,2.94169558,113.9193223,0.421840588,0.019651121,0.049127803,0.094962092
2005,7,2005,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.030552141,0.016720429,0.04727257,0.030026984,20.40999985,46.27999878,N/A,N/A,N/A,N/A,N/A,N/A
2005,8,2005,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.009829764,0.009061428,0.018891192,0.009860987,18.125,56.13999939,N/A,N/A,N/A,N/A,N/A,N/A
2005,9,2005,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.030426289,0.017169908,0.047596196,0.024792041,15.02499962,69.12999725,N/A,N/A,N/A,N/A,N/A,N/A
2005,10,2005,N/A,N/A,N/A,4.1,82.5,0.145,0.01,0.025,2.4975,0.016613048,0.008432997,0.025046045,0.011457414,7.505000114,85.45999908,1.428677781,28.6381923,0.043977199,0.003451669,0.008629173,0.911480556
2005,11,2006,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.055675167,0.034392277,0.090067444,0.038528427,-1.11500001,73.66999817,N/A,N/A,N/A,N/A,N/A,N/A
2005,12,2006,N/A,N/A,N/A,2.9,78.8,1.07,1.00E-02,0.08,0.6327,0.002619765,0.008923066,0.01154283,0.004251225,-8.149999619,20.40999985,1.130258511,30.71185196,0.417026416,3.90E-03,0.031179545,0.246591228
2006,1,2006,N/A,N/A,N/A,2.8,70.8,0.81,1.00E-02,0.13,0.666,0.002713385,0.003295859,0.006009244,0.002820985,-5.230000019,8.869999886,3.917444219,99.05537525,1.133260649,0.013990872,0.181881339,0.931792089
2006,2,2006,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003275931,0.005484941,0.008760872,0.002681972,-11.99499989,21.20000076,N/A,N/A,N/A,N/A,N/A,N/A
2006,3,2006,N/A,N/A,N/A,0.4,5.2,0.56,0.26,0.11,0.5328,0.018665507,0.018066624,0.036732131,0.015473826,-1.610000014,39.75999832,0.803515791,10.44570528,1.124922107,0.522285264,0.220966842,1.070283033
2006,4,2006,N/A,N/A,N/A,1.65,51.15,0.235,0.01,0.07,0.6327,0.0322611,0.021033705,0.053294805,0.027630737,8.635000229,35.45999908,1.223184601,33.35136816,0.160370672,0.007945566,0.061474543,0.600211393
2006,5,2006,N/A,N/A,N/A,1.9,65.05,0.275,0.01,0.0475,0.2331,0.019757311,0.011958978,0.031716288,0.01740196,13.10499954,80.16999817,3.268254297,109.3537409,0.555399133,0.018077533,0.123325618,0.643134725
2006,6,2006,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.026715668,0.014591311,0.041306979,0.020097497,17.50499916,58.25999832,N/A,N/A,N/A,N/A,N/A,N/A
2006,7,2006,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.042319064,0.021815458,0.064134522,0.016003946,22.27499962,64.16000366,N/A,N/A,N/A,N/A,N/A,N/A
2006,8,2006,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.013063454,0.008731114,0.021794568,0.011760397,18.94499969,49.66999817,N/A,N/A,N/A,N/A,N/A,N/A
2006,9,2006,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.014145435,0.006646795,0.02079223,0.018674182,12.81499958,62.33000183,N/A,N/A,N/A,N/A,N/A,N/A
2006,10,2006,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.010364092,0.006953355,0.017317448,0.00796337,4.460000038,42.18999863,N/A,N/A,N/A,N/A,N/A,N/A
2006,11,2007,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.007924712,0.005809047,0.013733759,0.006561157,-0.935000002,23.72999954,N/A,N/A,N/A,N/A,N/A,N/A
2006,12,2007,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00356135,0.007077804,0.010639154,0.006021788,-5.474999905,25.34000015,N/A,N/A,N/A,N/A,N/A,N/A
2007,1,2007,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.000823125,0.001262687,0.002085812,0.000529284,-10.90999985,5.789999962,N/A,N/A,N/A,N/A,N/A,N/A
2007,2,2007,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.001331278,0.006501712,0.007832991,0.001790521,-14.10499954,17.36000061,N/A,N/A,N/A,N/A,N/A,N/A
2007,3,2007,N/A,N/A,N/A,2,64.4,0.96,0.15,0.1,2.1312,0.019251068,0.017574892,0.03682596,0.018858167,-1.205000043,43.31000137,5.287368492,170.2532654,2.537936876,0.396552637,0.264368425,5.634219865
2007,4,2007,N/A,N/A,N/A,2.15,71.75,0.725,0.02,0.0425,1.68165,0.042804,0.013474873,0.056278873,0.020466067,4.099999905,63.02999878,1.0264533,38.3743779,0.107810094,0.007168008,0.017489892,0.818240728
2007,5,2007,N/A,N/A,N/A,2.75,52.75,0.515,0.025,0.0425,2.7306,0.0274036,0.013963638,0.041367238,0.019327067,13.58500004,61.11000061,2.703403022,56.7866442,0.474091765,0.024795913,0.048431375,2.695443056
2007,6,2007,N/A,N/A,N/A,2.75,59.05,0.64,0.025,0.0425,1.01565,0.041406737,0.023814396,0.065221133,0.029746065,18.60499954,76.16000366,3.465649457,81.24748606,0.483253195,0.037537582,0.044646557,1.510272462
2007,7,2007,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.007656213,0.004861127,0.01251734,0.005613819,20.38999939,60.5,N/A,N/A,N/A,N/A,N/A,N/A
2007,8,2007,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.030483476,0.015192979,0.045676456,0.014969553,18.09499931,34.56999969,N/A,N/A,N/A,N/A,N/A,N/A
2007,9,2007,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.072257404,0.02781546,0.100072864,0.048319198,13.44499969,128.9299927,N/A,N/A,N/A,N/A,N/A,N/A
2007,10,2007,N/A,N/A,N/A,3.75,105.05,0.07,0.025,0.025,0.9324,0.016617753,0.013307075,0.029924828,0.019356234,8.494999886,114.6699982,10.78046544,294.9630154,0.207599562,0.059664441,0.069472294,2.699905862
2007,11,2008,N/A,N/A,N/A,3.42,97.16,0.304,0.038,0.038,0.37296,0.0060255,0.005049428,0.011074928,0.003519648,-2.049999952,9.649999619,4.047502417,115.3443442,0.340741218,0.046503384,0.033151789,0.450252917
2007,12,2008,N/A,N/A,N/A,3.6,103.9666667,1.383333333,3.00E-02,5.75E-02,1.33E-01,0.00558233,0.009888688,0.015471018,0.003530467,-11.80500031,34.31999969,0.914754098,34.95546448,0.436202186,1.10E-02,1.46E-02,3.38E-02
2008,1,2008,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.001617257,0.003520255,0.005137511,0.00129527,-13.71000004,3.839999914,N/A,N/A,N/A,N/A,N/A,N/A
2008,2,2008,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.001078595,0.001864462,0.002943057,0.000986088,-13.51000023,9.06000042,N/A,N/A,N/A,N/A,N/A,N/A
2008,3,2008,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.008054983,0.005565393,0.013620375,0.004550478,-5.590000153,8.979999542,N/A,N/A,N/A,N/A,N/A,N/A
2008,4,2008,N/A,N/A,N/A,1.3,41,0.08,0.03,0.025,0.7992,0.061755579,0.030991054,0.092746633,0.037003076,3.069999933,92.34999847,1.179722916,37.20664583,0.072598333,0.027224375,0.022686979,0.72525735
2008,5,2008,N/A,N/A,N/A,1.8,61,0.45,0.02,0.0725,0.84915,0.019745547,0.009804204,0.029549751,0.010528644,9.300000191,66.06999969,0.987326226,37.77480206,0.088807832,0.007848835,0.020550841,0.596351418
2008,6,2008,N/A,N/A,N/A,2.4,83.05,0.64,0.01,0.0475,0.2997,0.025363052,0.019354278,0.04471733,0.023826617,15.80500031,124.3799973,2.413177081,87.85630228,0.10983674,0.011474259,0.028954354,0.457318312
2008,7,2008,N/A,N/A,N/A,3.2,105.6,0.66,0.01,0.05,0.0999,0.044186278,0.020208727,0.064395005,0.020410649,18.74500084,72.45999908,1.359496984,44.86340049,0.280396253,0.004248428,0.02124214,0.042441796
2008,8,2008,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.011529203,0.004568702,0.016097906,0.014633203,18.44000053,29.54999924,N/A,N/A,N/A,N/A,N/A,N/A
2008,9,2008,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.018114547,0.008933525,0.027048072,0.019514748,13.42500019,102.4800034,N/A,N/A,N/A,N/A,N/A,N/A
2008,10,2008,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.030057304,0.019400132,0.049457436,0.02829277,6.885000229,76.43000031,N/A,N/A,N/A,N/A,N/A,N/A
2008,11,2009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.017174118,0.00927541,0.026449528,0.011936856,-1.764999986,36,N/A,N/A,N/A,N/A,N/A,N/A
2008,12,2009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.004868565,0.008510692,0.013379257,0.003572309,-15.77999973,41.20999908,N/A,N/A,N/A,N/A,N/A,N/A
2009,1,2009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.004171338,0.008061297,0.012232636,0.003443896,-17.71500015,17.59000015,N/A,N/A,N/A,N/A,N/A,N/A
2009,2,2009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.012394453,0.00801219,0.020406643,0.007987475,-10.31499958,24.11000061,N/A,N/A,N/A,N/A,N/A,N/A
2009,3,2009,N/A,N/A,N/A,2.2,39.5,0.72,0.23,0.17,2.1312,0.019689112,0.014685802,0.034374914,0.025042319,-4.175000191,70.06999969,2.162986299,38.83543582,0.707886425,0.226130386,0.16713985,2.095343818
2009,4,2009,N/A,N/A,N/A,1.2,36,0.03,0.01,0.025,0.5661,0.005936515,0.005840123,0.011776637,0.006032743,4.639999866,36.95999908,1.830689699,54.92069097,0.045767242,0.015255747,0.038139369,0.863627865
2009,5,2009,N/A,N/A,N/A,1.75,56.95,0.085,0.02,0.0375,0.54945,0.051257916,0.019825534,0.07108345,0.02240166,10.26500034,40.50999832,2.151944302,69.90671178,0.101784238,0.024630411,0.045377852,0.684157047
2009,6,2009,N/A,N/A,N/A,2.6,80.6,0.39,0.03,0.09,0.3663,0.009850551,0.007806643,0.017657194,0.008365643,15.63500023,68.45999908,8.713249127,270.1107229,1.306987369,0.10053749,0.30161247,1.227562752
2009,7,2009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.014329818,0.008606071,0.02293589,0.012873133,16.49500084,83.84999847,N/A,N/A,N/A,N/A,N/A,N/A
2009,8,2009,N/A,N/A,N/A,4.9,101.1,1.00E-02,1.00E-02,0.025,0.5994,0.023101541,0.010474651,0.033576192,0.018373019,16.76000023,86.70999908,0.380691034,7.854666028,7.77E-04,7.77E-04,1.94E-03,0.046568613
2009,9,2009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003148324,0.002116337,0.00526466,0.00333582,16.52000046,23.5,N/A,N/A,N/A,N/A,N/A,N/A
2009,10,2009,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.004366383,0.006373177,0.01073956,0.007242836,3.630000114,98.66999817,N/A,N/A,N/A,N/A,N/A,N/A
2009,11,2010,N/A,N/A,N/A,3.166666667,93.66666667,0.056666667,0.01,0.025,1.1211,0.020639743,0.008481318,0.029121061,0.008760431,2.220000029,26.88999939,2.285696478,68.5784317,0.023835325,0.007401898,0.018504745,0.826937732
2009,12,2010,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.004339967,0.004585799,0.008925766,0.003794381,-11.73499966,29.57999992,N/A,N/A,N/A,N/A,N/A,N/A
2010,1,2010,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002200239,0.003573564,0.005773803,0.00359708,-13.01500034,19.53000069,N/A,N/A,N/A,N/A,N/A,N/A
2010,2,2010,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.000322209,0.001321015,0.001643224,0.000573243,-10.18500042,5.679999828,N/A,N/A,N/A,N/A,N/A,N/A
2010,3,2010,N/A,N/A,N/A,1.9,48.55,0.165,0.01,0.055,0.999,0.010773221,0.00681221,0.01758543,0.011943072,2.654999971,15.03999996,2.887402724,69.48525859,0.209255026,0.015668369,0.08169666,1.595102663
2010,4,2010,N/A,N/A,N/A,2.6,76,0.41,0.105,0.05,1.38195,N/A,N/A,N/A,N/A,8.710000038,19.57999992,2.106572798,67.65339564,0.371080901,0.092365115,0.040511015,1.235699399
2010,5,2010,N/A,N/A,N/A,N/A,82.8,0.555,0.01,N/A,0.7659,0.035783082,0.017909941,0.053693023,0.022584395,12.45499992,73.91999817,N/A,44.51251941,0.228322474,0.00564832,N/A,0.478590844
2010,6,2010,N/A,N/A,N/A,3,102.1,0.4,0.22,0.025,0.2664,0.024693864,0.017184031,0.041877895,0.015075906,16.25,113.5500031,0.732303243,29.0726214,0.097640432,0.053702238,0.006102527,0.073826237
2010,7,2010,N/A,N/A,N/A,3.3,N/A,0.17,0.23,0.025,1.11555,0.048288712,0.020574734,0.068863445,0.027146505,20.37999916,124.9899979,1.58113375,N/A,0.02781879,0.117015545,0.012719081,0.510566659
2010,8,2010,N/A,N/A,N/A,3.65,N/A,0.435,0.34,0.12,0.04995,0.019807471,0.010762888,0.030570359,0.011615358,20.21500015,115.5400009,0.673057369,N/A,0.052607939,0.074727694,0.023690503,0.006695756
2010,9,2010,N/A,N/A,N/A,2.7,N/A,0.04,0.29,0.025,0.04995,0.013106394,0.008994994,0.022101387,0.010205846,11.24499989,111.8600006,3.671559153,N/A,0.054364728,0.394532283,0.033977955,0.067564937
2010,10,2010,N/A,N/A,N/A,2.8,N/A,0.365,0.235,0.075,0.0666,0.00697787,0.004812736,0.011790606,0.005060867,8.694999695,70.51999664,0.059638465,N/A,7.60E-03,5.02E-03,1.60E-03,1.78E-03
2010,11,2011,N/A,N/A,N/A,2.3,N/A,0.57,0.2,0.1,0.1332,0.018532232,0.014607881,0.033140113,0.012190961,-1.139999986,25.23999977,0.337965383,N/A,0.083756639,0.029388294,0.014694147,0.019572604
2010,12,2011,N/A,N/A,N/A,2.5,N/A,0.78,2.10E-01,0.22,9.99E-02,0.002898995,0.006128825,0.00902782,0.001941226,-11.84500027,34.36000061,0.452922078,N/A,1.41E-01,3.80E-02,3.99E-02,1.81E-02
2011,1,2011,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.011351676,0.034412606,0.045764283,0.013756448,-15.72999954,27.89999962,N/A,N/A,N/A,N/A,N/A,N/A
2011,2,2011,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003630938,0.003319712,0.00695065,0.00216598,-10.67500019,6.869999886,N/A,N/A,N/A,N/A,N/A,N/A
2011,3,2011,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.003958194,0.00330443,0.007262624,0.002390161,-4.440000057,9.840000153,N/A,N/A,N/A,N/A,N/A,N/A
2011,4,2011,N/A,N/A,N/A,1.4,N/A,0.21,0.15,0.0425,0.6327,0.017811455,0.010242841,0.028054296,0.012968693,4.539999962,62.29000092,0.777832432,N/A,0.098863617,0.093092968,0.032412375,0.335990748
2011,5,2011,N/A,N/A,N/A,1.5,N/A,0.175,0.285,0.055,0.21645,0.024556458,0.010433855,0.034990313,0.012108469,11.18999958,77.55999756,0.900325134,N/A,0.08908821,0.167536047,0.039223919,0.152839186
2011,6,2011,N/A,N/A,N/A,2.2,N/A,0.545,0.445,0.09,0.11655,0.039695029,0.023256777,0.062951806,0.026593774,15.97999954,123.4199982,0.187294978,N/A,0.035250944,0.036751346,0.006613324,0.010767292
2011,7,2011,N/A,N/A,N/A,2.2,N/A,0.76,0.58,0.15,0.0999,0.056676952,0.03330356,0.089980512,0.027990541,21.34499931,84.13999939,0.09126055,N/A,0.031526372,0.024059599,6.22E-03,0.004144059
2011,8,2011,N/A,N/A,N/A,3.1,N/A,0.255,0.44,0.095,0.08325,0.019188693,0.012055272,0.031243965,0.012605619,19.44000053,105.3099976,7.207340047,N/A,0.77194103,0.621761632,0.15791512,0.216362533
2011,9,2011,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.017146864,0.007251954,0.024398818,0.00863556,12.98499966,32.90000153,N/A,N/A,N/A,N/A,N/A,N/A
2011,10,2011,N/A,N/A,N/A,3,N/A,0.24,1.00E-02,0.06,1.4319,0.035481388,0.013862862,0.04934425,0.013889724,9.06000042,36.68000031,2.285201546,N/A,0.182816124,7.62E-03,0.045704031,1.090726698
2011,11,2012,N/A,N/A,N/A,2.9,N/A,0.51,0.06,0.09,1.1322,0.009608156,0.004866843,0.014474999,0.003021165,-0.400000006,14.68999958,5.778358209,N/A,1.01619403,0.119552239,0.179328358,2.255950746
2011,12,2012,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.005632786,0.004695394,0.01032818,0.003250452,-6.434999943,6.179999828,N/A,N/A,N/A,N/A,N/A,N/A
2012,1,2012,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.005001662,0.005531419,0.010533081,0.002675199,-8.890000343,13.44999981,N/A,N/A,N/A,N/A,N/A,N/A
2012,2,2012,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.010868961,0.006754107,0.017623068,0.003822938,-5.929999828,19.35000038,N/A,N/A,N/A,N/A,N/A,N/A
2012,3,2012,N/A,N/A,N/A,2.2,N/A,0.265,0.145,0.07,1.2321,0.021985814,0.011176163,0.033161977,0.011677329,3.849999905,35.72000122,3.058170742,N/A,0.529636485,0.200096679,0.108696567,1.86552832
2012,4,2012,N/A,N/A,N/A,1.6,N/A,0.355,0.025,0.0575,0.7992,0.028888738,0.012807186,0.041695923,0.01720297,5.894999981,69.26000214,1.303730831,N/A,0.140740158,0.040570211,0.029623913,0.587906203
2012,5,2012,N/A,N/A,N/A,1.95,N/A,0.41,0.015,0.065,0.74925,0.0497405,0.023332948,0.073073448,0.020558397,13.10499954,151.1799927,0.590828077,N/A,0.124861811,0.00590859,0.020876194,0.295134087
2012,6,2012,N/A,N/A,N/A,2.15,N/A,0.335,0.01,0.025,0.11655,0.076963723,0.036650823,0.113614546,0.034726027,18.19499969,199.6999969,0.609707585,N/A,0.101117726,0.002932025,0.007330062,0.035549891
2012,7,2012,N/A,N/A,N/A,2.3,71.9,0.22,0.01,0.025,0.1332,0.025935272,0.012896124,0.038831397,0.00823301,22.22500038,114.1399994,1.110229195,34.70673004,0.106195836,4.83E-03,0.012067709,0.064296752
2012,8,2012,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.012005249,0.006965848,0.018971097,0.004805773,18.53000069,52.79999924,N/A,N/A,N/A,N/A,N/A,N/A
2012,9,2012,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002581142,0.000911255,0.003492398,0.001535346,12.625,15.80000019,N/A,N/A,N/A,N/A,N/A,N/A
2012,10,2012,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.021342009,0.009954991,0.031297,0.010580222,5.400000095,47.40999985,N/A,N/A,N/A,N/A,N/A,N/A
2012,11,2013,N/A,N/A,N/A,3.5,N/A,0.11,0.08,0.025,3.0303,0.034711848,0.012219616,0.046931463,0.013782355,-1.794999957,27.95999908,3.504594037,N/A,0.110144384,0.080105007,0.025032815,3.034277517
2012,12,2013,N/A,N/A,N/A,4.1,N/A,0.48,0.01,2.50E-02,3.1968,0.003521035,0.004959857,0.008480892,0.001884445,-9.68500042,20.40999985,2.590939977,N/A,0.303329558,6.32E-03,1.58E-02,2.020174858
2013,1,2013,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.008559626,0.007482334,0.01604196,0.003945072,-12.76000023,36.18999863,N/A,N/A,N/A,N/A,N/A,N/A
2013,2,2013,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.0093558,0.007264345,0.016620145,0.006049955,-11.27999973,27.53000069,N/A,N/A,N/A,N/A,N/A,N/A
2013,3,2013,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.013211296,0.009449991,0.022661288,0.006296617,-6.375,38.43999863,N/A,N/A,N/A,N/A,N/A,N/A
2013,4,2013,N/A,N/A,N/A,2.2,N/A,0.28,0.11,0.11,1.91475,0.021353175,0.010129313,0.031482488,0.010501736,0.495000005,58.79999924,0.090372064,N/A,0.016710306,0.0051154,0.005797453,0.07381522
2013,5,2013,N/A,N/A,N/A,1.25,N/A,0.115,0.01,0.0475,0.61605,0.019759415,0.009394936,0.029154351,0.008256828,10.75,69.91000366,1.800279818,N/A,0.172486012,0.015519027,0.082689565,0.936126929
2013,6,2013,N/A,N/A,N/A,2.05,N/A,0.195,0.01,0.025,0.5994,0.030841862,0.020099398,0.05094126,0.017792781,16.36499977,105.7399979,1.256982102,N/A,0.064907689,0.006952324,0.017380811,0.416722315
2013,7,2013,N/A,N/A,N/A,2.5,N/A,0.81,0.01,0.11,0.0999,0.047713012,0.019038639,0.066751651,0.018027117,19.62000084,84.76999664,1.74834532,N/A,0.120022796,0.006993381,0.049870158,0.114913843
2013,8,2013,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.025400789,0.009640391,0.03504118,0.009041072,19.03000069,64.29000092,N/A,N/A,N/A,N/A,N/A,N/A
2013,9,2013,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.014752691,0.006613142,0.021365833,0.009776156,14.95499992,42.90000153,N/A,N/A,N/A,N/A,N/A,N/A
2013,10,2013,N/A,N/A,N/A,3.55,N/A,0.025,0.01,0.07,1.0323,0.010803783,0.005941391,0.016745174,0.009161804,6.324999809,88.75,8.763448352,N/A,0.088556735,0.024427671,0.170993696,2.582690843
2013,11,2014,N/A,N/A,N/A,3.3,N/A,0.1,0.01,0.07,0.81585,0.018606595,0.013425372,0.032031968,0.009017315,-3.50999999,18.60000038,3.453488372,N/A,0.090697674,0.010465116,0.073255814,0.859604651
2013,12,2014,N/A,N/A,N/A,3.2,N/A,0.57,1.00E-02,0.08,0.3996,0.002524226,0.00366262,0.006186846,0.001590974,-17.39999962,40,11.73262458,N/A,2.089873754,0.036664452,0.293315615,1.465111495
2014,1,2014,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.002875002,0.002792766,0.005667768,0.001940243,-18.50499916,18.21999931,N/A,N/A,N/A,N/A,N/A,N/A
2014,2,2014,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.015500481,0.011618325,0.027118806,0.005566033,-16.56500053,23.92000008,N/A,N/A,N/A,N/A,N/A,N/A
