Year,Month ,Water Year,"Water Year, Month",CSMeanTempC,CSPrecipitationmm,Runoffmm,StrCamgL,StrTOCTCICmgL,StrNH4NmgL,StrNO3NO2NmgL,StrTPmgL,StrSO4SmgL,depNH4Nkgha,depNO3Nkgha,depTotNkgha,depSO4Skgha,NAMGridTempC,NAMGridPrecipitationmm,FWACamgL,FWATOCTCICmgL,FWANH4NmgL,FWANO3NO2NmgL,FWATPmgL,FWASO4SmgL,
1983,5,1983,19835,9.322580645,46.7,15.8457,1.15,N/A,0.4675,0.02,0.3675,N/A,0.012234808,0.011109067,0.023343875,0.028055621,9.494999886,44.16999817,0.142893025,N/A,0.052485154,0.00218665,0.039263649,N/A,
1983,6,1983,19836,15.98333333,85.8,10.8132,1.433333333,N/A,0.233333333,0.028333333,0.113333333,N/A,0.017428012,0.017563615,0.034991627,0.029266833,16.625,97.5,0.111035586,N/A,0.016571598,0.002487839,0.008220138,N/A,
1983,7,1983,19837,20.80645161,90.1,7.2951,2,N/A,0.025,0.005,0.07,N/A,0.003161524,0.004551805,0.007713328,0.027384861,21.28499985,91.51000214,0.480215487,N/A,0.0050549,0.001263725,0.00758235,N/A,
1983,8,1983,19838,20.82258065,119.7,4.8277,2.166666667,N/A,0.026666667,0.008333333,0.18,N/A,0.056204867,0.044068386,0.100273253,0.060555224,20.88500023,140.2899933,0.206065,N/A,0.004243221,0.000498063,0.008780786,N/A,
1983,9,1983,19839,12.91666667,77.1,4.3734,2.3,N/A,0.04,0.005,0.09,N/A,0.031869683,0.020341351,0.052211034,0.044305936,13.36499977,84.98000336,0.051538848,N/A,0.000896328,0.000112041,0.002016738,N/A,
1983,10,1983,198310,5.451612903,88.1,20.1484,2.266666667,N/A,0.053333333,0.01,0.056666667,N/A,0.018660918,0.016418107,0.035079025,0.025805976,6.21999979,71.54000092,0.348938377,N/A,0.004120327,0.001507514,0.008421711,N/A,
1983,11,1984,198411,-2.85,65.3,2.5341,2.1,N/A,0.1,0.01,0.07,N/A,0.006598543,0.01420608,0.020804623,0.018976969,-1.970000029,60.63999939,0.054275868,N/A,0.002584565,0.000258457,0.001809196,N/A,
1983,12,1984,198412,-19.67741935,36.4,0.5854,2.5,N/A,0.05,0.06,0.13,N/A,N/A,N/A,N/A,N/A,-18.92000008,28.01000023,0.185686896,N/A,0.003713738,0.004456485,0.009655719,N/A,
1984,1,1984,19841,-15.27419355,17.3,0,N/A,N/A,N/A,N/A,N/A,N/A,0.001410169,0.004662114,0.006072283,0.00330167,-15.21500015,13.09000015,N/A,N/A,N/A,N/A,N/A,N/A,
1984,2,1984,19842,-5.086206897,21.4,0,N/A,N/A,N/A,N/A,N/A,N/A,0.008502104,0.010220176,0.01872228,0.013855274,-5.079999924,16.01000023,N/A,N/A,N/A,N/A,N/A,N/A,
1984,3,1984,19843,-6.806451613,12.8,0.2493,N/A,N/A,N/A,N/A,N/A,N/A,0.003628966,0.006572863,0.010201829,0.007149385,-6.699999809,12.25,N/A,N/A,N/A,N/A,N/A,N/A,
1984,4,1984,19844,6.1,44.7,43.6898,3.75,N/A,0.0625,0.0525,0.12,N/A,0.000327365,9.52E-05,0.000422606,0.015316602,6.244999886,29.80999947,0.186666682,N/A,0.001198827,0.001039796,5.19E-03,N/A,
1984,5,1984,19845,10.19354839,108.2,53.3006,2.066666667,N/A,0.31,0.005,0.073333333,N/A,0.047301586,0.022600763,0.069902348,0.044333886,10.15999985,61.61000061,0.110642657,N/A,0.005564759,0.000238965,0.00354103,N/A,
1984,6,1984,19846,16.85,160.6,45.2398,1.5,N/A,0.085,0.0325,0.095,N/A,0.050095538,0.041646807,0.091742345,0.060944292,17.04500008,168.9199982,0.131127901,N/A,0.006426465,0.004681984,0.008639472,N/A,
1984,7,1984,19847,18.88709677,89.1,3.1772,1.95,N/A,0.175,0.015,0.13,N/A,0.028578106,0.02174123,0.050319337,0.034565943,19.20000076,48.13000107,0.137979982,N/A,0.004910928,0.001303978,0.014875362,N/A,
1984,8,1984,19848,19.93548387,51.8,0.0045,N/A,N/A,N/A,N/A,N/A,N/A,0.017163061,0.013254152,0.030417213,0.033474639,20.32999992,49.13000107,N/A,N/A,N/A,N/A,N/A,N/A,
1984,9,1984,19849,9.8,62.7,0,N/A,N/A,N/A,N/A,N/A,N/A,0.008531308,0.00841996,0.016951267,0.015751901,10.33500004,57.86999893,N/A,N/A,N/A,N/A,N/A,N/A,
1984,10,1984,198410,7.306451613,157.5,36.8315,2.25,N/A,0.06,0.005,0.065,N/A,0.029801694,0.025078312,0.054880007,0.062330076,7.849999905,123.9899979,0.242032228,N/A,0.006519963,0.000529628,0.007008485,N/A,
1984,11,1985,198511,-3.25,17.7,0.819,N/A,N/A,N/A,N/A,N/A,N/A,0.013985216,0.016789601,0.030774817,0.02536005,-2.910000086,17.37999916,N/A,N/A,N/A,N/A,N/A,N/A,
1984,12,1985,198512,-13.27419355,44.3,0.1424,N/A,N/A,N/A,N/A,N/A,N/A,0.006141351,0.014293821,0.020435172,0.023139419,-12.71000004,30.46999931,N/A,N/A,N/A,N/A,N/A,N/A,
1985,1,1985,19851,-16.01612903,13,0,N/A,N/A,N/A,N/A,N/A,N/A,0.000664203,0.001917527,0.002581729,0.006175182,-15.55000019,10.14999962,N/A,N/A,N/A,N/A,N/A,N/A,
1985,2,1985,19852,-12.875,17.7,0,N/A,N/A,N/A,N/A,N/A,N/A,0.001189415,0.011511639,0.012701054,0.006007459,-13.26500034,11.52999973,N/A,N/A,N/A,N/A,N/A,N/A,
1985,3,1985,19853,-0.951612903,52.1,0.4283,3.3,N/A,0.16,1.16,0.75,2.1312,0.002494308,0.004087281,0.006581589,0.012407132,-1.080000043,30.75,0.411440579,N/A,0.019948634,0.144627597,0.093509223,0.265715807,
1985,4,1985,19854,6.416666667,114.9,86.9697,1.833333333,N/A,0.106666667,0.205,0.183333333,1.3986,0.041189493,0.017406385,0.058595878,0.02942819,6.440000057,77.12000275,0.161356196,N/A,0.028509803,0.001386431,0.032102502,0.161608096,
1985,5,1985,19855,13.69354839,197.2,89.7043,1.3,N/A,0.06,0.005,0.08,0.2664,0.038476853,0.039476601,0.077953454,0.065500749,13.35499954,132.9600067,0.013037056,N/A,0.00060171,5.01E-05,0.00080228,0.002671594,
1985,6,1985,19856,13.83333333,120.5,34.1946,1.7,N/A,0.02,0.01,0.18,0.0999,0.016774106,0.01991569,0.036689796,0.026263513,13.72000027,100.5400009,0.001327403,N/A,1.56E-05,7.81E-06,0.000140549,7.80E-05,
1985,7,1985,19857,18.30645161,94.1,11.0013,N/A,N/A,N/A,N/A,N/A,N/A,0.017675291,0.018412905,0.036088195,0.040172682,18.58499908,92.65000153,N/A,N/A,N/A,N/A,N/A,N/A,
1985,8,1985,19858,15.53225806,105,4.2742,N/A,N/A,N/A,N/A,N/A,N/A,0.029158449,0.025343511,0.05450196,0.050299003,15.78999996,100.7300034,N/A,N/A,N/A,N/A,N/A,N/A,
1985,9,1985,19859,11.06666667,94,10.368,N/A,N/A,N/A,N/A,N/A,N/A,0.016662246,0.014060091,0.030722337,0.035256314,11.53999996,94.93000031,N/A,N/A,N/A,N/A,N/A,N/A,
1985,10,1985,198510,5.403225806,49.8,15.5344,N/A,N/A,N/A,N/A,N/A,N/A,0.007045875,0.009542565,0.01658844,0.013989701,5.889999866,49.72000122,N/A,N/A,N/A,N/A,N/A,N/A,
1985,11,1986,198611,-8.716666667,62.8,10.2253,N/A,N/A,N/A,N/A,N/A,N/A,0.006311447,0.013771608,0.020083055,0.02436084,-7.925000191,47.81999969,N/A,N/A,N/A,N/A,N/A,N/A,
1985,12,1986,198612,-17.56451613,23.1,0.6203,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,-17.12000084,19.65999985,N/A,N/A,N/A,N/A,N/A,N/A,
1986,1,1986,19861,-12.11290323,27.1,0,N/A,N/A,N/A,N/A,N/A,N/A,0.004630822,0.008723659,0.013354481,0.006953321,-11.90999985,18.32999992,N/A,N/A,N/A,N/A,N/A,N/A,
1986,2,1986,19862,-11.57142857,24.5,0,N/A,N/A,N/A,N/A,N/A,N/A,0.006239187,0.008914933,0.015154121,0.00819998,-11.96500015,18.60000038,N/A,N/A,N/A,N/A,N/A,N/A,
1986,3,1986,19863,-1.241935484,15.1,2.3558,2.3,N/A,0.15,0.21,0.05,1.3986,0.003371888,0.003934768,0.007306656,0.004226774,-2.119999886,12.02999973,1.034892605,N/A,0.067492996,0.094490194,0.022497665,0.629304695,
1986,4,1986,19864,6.333333333,111.2,73.0571,1.25,N/A,0.205,0.0225,0.19,0.8325,0.067854332,0.029765924,0.097620256,0.061112688,6.635000229,83.93000031,0.058706546,N/A,0.00743127,0.001130848,0.006644857,0.038448942,
1986,5,1986,19865,12.96774194,46.3,27.7677,N/A,N/A,N/A,N/A,N/A,N/A,0.018360614,0.014995629,0.033356242,0.02593304,12.64500046,52.88999939,N/A,N/A,N/A,N/A,N/A,N/A,
1986,6,1986,19866,15.86666667,114.3,3.8665,1.5,N/A,0.03,0.01,0.06,0.1665,0.039642073,0.035173947,0.07481602,0.043211038,16.65500069,136.4100037,0.001745765,N/A,3.49E-05,1.16E-05,6.98E-05,0.00019378,
1986,7,1986,19867,19.35483871,141.4,22.6332,1.866666667,N/A,0.243333333,0.008333333,0.05,0.1554,0.014511515,0.024876692,0.039388207,0.033636476,19.73999977,116.0599976,0.127307672,N/A,0.010888783,0.000731978,0.003805427,0.013720662,
1986,8,1986,19868,15.70967742,65.2,1.5571,2.2,N/A,0.445,0.015,0.04,0.1332,0.0046351,0.011788571,0.016423671,0.021885465,16.04000092,89.81999969,0.012574658,N/A,0.004115343,0.000114315,0.00022863,0.000761338,
1986,9,1986,19869,11.2,126.8,18.0371,2.15,N/A,0.2,0.0125,0.08,0.1665,0.01726513,0.015469937,0.032735066,0.051041605,11.71500015,123.0800018,0.059012258,N/A,0.005442006,0.000367881,0.002330752,0.00460441,
1986,10,1986,198610,5.612903226,26,4.231,1.5,N/A,0.075,0.0075,0.025,0.18315,0.008507881,0.007047535,0.015555416,0.012064493,6.360000134,17.94000053,0.107350508,N/A,0.003598913,0.000663082,0.001536516,0.01563156,
1986,11,1987,198711,-5.866666667,66.4,1.2983,N/A,N/A,N/A,N/A,N/A,N/A,0.011407575,0.013371803,0.024779379,0.021760544,-5.474999905,41.29999924,N/A,N/A,N/A,N/A,N/A,N/A,
1986,12,1987,198712,-9,19.5,0.0786,1.7,N/A,0.375,0.065,0.14,0.2997,0.000955694,0.00471039,0.005666084,0.004102256,-8.555000305,11.90999985,0.117024021,N/A,0.024665484,0.005163631,0.008718362,0.020630646,
1987,1,1987,19871,-10.82258065,13.8,0.129,N/A,N/A,N/A,N/A,N/A,N/A,0.004378985,0.007602877,0.011981862,0.005517688,-10.58500004,15.52999973,N/A,N/A,N/A,N/A,N/A,N/A,
1987,2,1987,19872,-3.285714286,12.8,0,N/A,N/A,N/A,N/A,N/A,N/A,0.003373969,0.003836429,0.007210398,0.004883838,-3.970000029,10.13000011,N/A,N/A,N/A,N/A,N/A,N/A,
1987,3,1987,19873,-0.548387097,33.2,9.5183,2.5,N/A,0.61,0.44,0.38,1.4985,0.013482762,0.018599324,0.032082086,0.031281512,-0.25,22.45000076,0.175451499,N/A,0.042810166,0.030879464,0.026668628,0.105165628,
1987,4,1987,19874,8.983333333,6.7,8.0525,1.6,N/A,0.34,0.035,0.245,0.5328,0.009530461,0.004613124,0.014143586,0.010466813,9.119999886,8.649999619,0.115045017,N/A,0.024247873,0.002666004,0.017068488,0.036983367,
1987,5,1987,19875,13.01612903,144,37.6011,2.033333333,N/A,0.066666667,0.015,0.176666667,0.4329,0.042344906,0.029937535,0.072282441,0.044889191,13.14999962,114.6299973,0.235110675,N/A,0.010451503,0.002270572,0.01837534,0.05823973,
1987,6,1987,19876,17.88333333,22,7.3127,1.7,N/A,0.03,0.005,0.12,0.1332,0.002539212,0.004258191,0.006797404,0.006176332,18.44000053,28.40999985,0.010345016,N/A,0.000182559,3.04E-05,0.000730236,0.000810562,
1987,7,1987,19877,20.64516129,302.2,96.4118,1.766666667,N/A,0.04,0.005,0.133333333,0.2997,0.07757278,0.060744592,0.138317371,0.100541545,20.48999977,182.1799927,0.46514213,N/A,0.010813002,0.001476811,0.036929038,0.10657307,
1987,8,1987,19878,17.11290323,64.4,3.1764,2.15,N/A,0.04,0.005,0.1,0.11655,0.021309816,0.016667443,0.037977259,0.021276962,17.46500015,77.44000244,0.280178819,N/A,0.004627566,0.000659079,0.015116799,0.016437184,
1987,9,1987,19879,13.36666667,96.9,14.3228,2.3,N/A,0.046666667,0.01,0.08,0.111,0.016513581,0.014621971,0.031135551,0.03242835,13.49499989,73.83000183,0.050288351,N/A,0.001501103,0.000366269,0.001655123,0.002202904,
1987,10,1987,198710,3.741935484,30.8,1.1218,2.9,N/A,0.02,0.005,0.22,0.1332,0.005491342,0.004799595,0.010290937,0.009577682,4.355000019,22.86000061,0.069022999,N/A,0.000476021,0.000119005,0.005236227,0.003170298,
1987,11,1988,198811,-0.25,21.8,1.6388,2.35,N/A,0.0225,0.035,0.115,0.2997,0.010231438,0.012097338,0.022328776,0.018705023,-0.090000197,17.03000069,0.474774705,N/A,0.006929831,0.008850805,0.026826619,0.071283494,
1987,12,1988,198812,-7.161290323,19.8,0.4345,3.5,N/A,0.08,0.03,0.18,0.2997,0.001491661,0.00444583,0.005937491,0.004714402,-6.985000134,16.07999992,0.120229008,N/A,0.002748092,0.001030534,0.006183206,0.010295038,
1988,1,1988,19881,-16.67741935,42.4,0,N/A,N/A,N/A,N/A,N/A,N/A,0.003547117,0.012137563,0.015684679,0.008185601,-16.45000076,20.82999992,N/A,N/A,N/A,N/A,N/A,N/A,
1988,2,1988,19882,-14.56896552,6.6,0,N/A,N/A,N/A,N/A,N/A,N/A,0.001155716,0.002270978,0.003426693,0.002120555,-14.97999954,3.299999952,N/A,N/A,N/A,N/A,N/A,N/A,
1988,3,1988,19883,-3.467741935,67.8,0.0018,N/A,N/A,N/A,N/A,N/A,N/A,0.030389561,0.02551969,0.055909251,0.043620904,-4.074999809,41.25,N/A,N/A,N/A,N/A,N/A,N/A,
1988,4,1988,19884,4.583333333,11.2,29.5719,1.6,N/A,0.89,0.075,0.09,1.91475,0.000936437,0.005585049,0.006521486,0.009285271,4.724999905,6.5,0.09464052,N/A,0.015983146,0.003858528,0.006479022,0.116231379,
1988,5,1988,19885,15.03225806,43.6,9.1703,1.2,N/A,0.0975,0.005,0.085,0.4995,0.013713913,0.009521217,0.02323513,0.012843516,15.06000042,38.70000076,0.069444838,N/A,0.00495878,0.000286523,0.004565172,0.028849857,
1988,6,1988,19886,19.58333333,54.3,0,1.6,N/A,0.05,0.005,0.08,0.1998,0.000456571,0.009338098,0.00979467,0.028083991,19.65999985,75.34999847,0,N/A,0,0,0,0,
1988,7,1988,19887,22.12903226,19.6,0,N/A,N/A,N/A,N/A,N/A,N/A,0.016587517,0.023378671,0.039966188,0.02539498,21.22500038,63.86000061,N/A,N/A,N/A,N/A,N/A,N/A,
1988,8,1988,19888,18.58064516,327.1,80.1826,2.15,N/A,0.0925,0.02375,0.1675,0.974025,0.03493299,0.052340448,0.087273437,0.077972789,18.89999962,207.0200043,0.425473108,N/A,0.019712294,0.00433349,0.033853642,0.19327141,
1988,9,1988,19889,12.76666667,206.6,87.5633,1,N/A,0.01,0.005,0.03,0.3663,0.030367928,0.028244002,0.05861193,0.049228843,12.81499958,109.6299973,0.221247943,N/A,0.002212479,0.00110624,0.006637438,0.081043121,
1988,10,1988,198810,3.483870968,25.5,3.1082,1.55,N/A,0.005,0.035,0.02,0.1332,0.008865909,0.006083284,0.014949194,0.007023471,3.88499999,22.31999969,0.145550479,N/A,0.000501416,0.005157969,0.002005662,0.013357712,
1988,11,1989,198911,-2.883333333,73.5,0.8024,1.5,N/A,0.005,0.17,0.06,0.2997,0.00700351,0.012955226,0.019958735,0.011060171,-2.680000067,53.47000122,0.024438614,N/A,8.15E-05,0.00276971,0.000977545,0.004882835,
1988,12,1989,198912,-12.61290323,42,0,N/A,N/A,N/A,N/A,N/A,N/A,0.008151119,0.02140732,0.029558439,0.011493851,-11.56499958,30,N/A,N/A,N/A,N/A,N/A,N/A,
1989,1,1989,19891,-11.67741935,46.7,0.0881,1.45,N/A,0.095,0.005,0.105,0.4329,0.001200783,0.014148614,0.015349397,0.007547345,-12.15999985,38.95000076,0.074574347,N/A,0.005005675,0.000255392,0.005312145,0.022111805,
1989,2,1989,19892,-17.5,14,0.0234,1.8,N/A,0.4,0.005,0.2,0.333,0.000909276,0.003846461,0.004755737,0.002646869,-17.14999962,7.71999979,0,N/A,0,0,0,0,
1989,3,1989,19893,-6.741935484,27.6,0.4133,2.2,N/A,0.005,0.28,0.33,0.4329,0.020427026,0.014328425,0.034755451,0.015589651,-7,22.26000023,0.426905396,N/A,0.00097024,0.054333414,0.064035809,0.084003339,
1989,4,1989,19894,2.85,43.9,74.9809,1.2,N/A,0.025,0.115,0.0175,1.54845,0.008272367,0.007012746,0.015285112,0.013434923,2.994999886,35.24000168,0.063530046,N/A,0.001629828,0.00239485,0.000449034,0.075318029,
1989,5,1989,19895,11.4516129,72.1,15.0623,1.1,N/A,0.12,0.00625,0.0625,0.241425,0.021332008,0.012203549,0.033535558,0.032620498,11.84500027,77.40000153,0.20105628,N/A,0.01738526,0.001070321,0.011022619,0.06356521,
1989,6,1989,19896,15.81666667,220.5,66.6707,1.45,N/A,0.02,0.0125,0.04,0.24975,0.115069775,0.063976253,0.179046028,0.118975248,16.22500038,128.8899994,0.135218469,N/A,0.001784922,0.001406157,0.003569844,0.026804845,
1989,7,1989,19897,20.98387097,56.2,17.2049,2.2,N/A,0.34,0.09,0.07,0.1332,0.039454933,0.017886092,0.057341025,0.032232056,20.83499908,49.38000107,0.001138048,N/A,0.00017588,4.66E-05,3.62E-05,6.89E-05,
1989,8,1989,19898,18.29032258,131.3,5.2731,1.55,N/A,0.175,0.005,0.13,0.6327,0.03070048,0.021844107,0.052544587,0.035666513,18.46500015,107.3399963,0.459464072,N/A,0.029865165,0.00114866,0.022973204,0.252452535,
1989,9,1989,19899,12.53333333,80.8,24.1652,1.7,N/A,0.105,0.015,0.005,0.2331,0.034124051,0.022700513,0.056824564,0.039060094,12.86999989,88.52999878,0.032845166,N/A,0.001308741,0.000217503,7.19E-05,0.005278347,
1989,10,1989,198910,6.241935484,40.6,2.2711,1.7,N/A,0.055,0.02,0.08,0.0999,0.00331946,0.00354106,0.006860521,0.003324668,6.789999962,39.38000107,0.1044692,N/A,0.002956717,0.001168597,0.000281802,0.005837141,
1989,11,1990,199011,-5.916666667,24.4,0.2111,2.55,N/A,0.035,0.035,0.075,0.2997,0.010955104,0.008989572,0.019944676,0.008063427,-5.474999905,15.84000015,0.142185942,N/A,0.002319292,0.001798355,0.004672233,0.010690528,
1989,12,1990,199012,-17.53225806,19.4,0,N/A,N/A,N/A,N/A,N/A,N/A,0.001996358,0.00472944,0.006725799,0.003526797,-16.70499992,13.27000046,N/A,N/A,N/A,N/A,N/A,N/A,
1990,1,1990,19901,-8.725806452,38.2,0,N/A,N/A,N/A,N/A,N/A,N/A,0.003291546,0.006516974,0.00980852,0.004959287,-8.414999962,20.54000092,N/A,N/A,N/A,N/A,N/A,N/A,
1990,2,1990,19902,-11.51785714,21.3,0,N/A,N/A,N/A,N/A,N/A,N/A,0.003833802,0.007101273,0.010935075,0.003684395,-10.73499966,14.68000031,N/A,N/A,N/A,N/A,N/A,N/A,
1990,3,1990,19903,-2.35483871,52.4,4.2485,3.25,N/A,0.34,0.26,0.085,2.01465,0.013402924,0.009803422,0.023206346,0.015600156,-2.319999933,38.36999893,1.149318583,N/A,0.118120278,0.090215135,0.029310109,0.71015493,
1990,4,1990,19904,4.083333333,53.2,26.2673,2,N/A,0.11,0.06,0.02,1.2654,0.028873993,0.013067329,0.041941321,0.016293024,4.414999962,50.09999847,0.017634093,N/A,0.000969875,0.000529023,0.000176341,0.01115709,
1990,5,1990,19905,10.64516129,24.2,15.4808,1.833333333,N/A,0.143333333,0.016666667,0.013333333,0.6216,0.008918889,0.010724486,0.019643375,0.014366363,10.02499962,25.15999985,0.268020387,N/A,0.008919242,0.005049028,0.000834388,0.137725382,
1990,6,1990,19906,17.25,129.6,17.2535,2.45,N/A,0.035,0.05,0.0125,0.333,0.020138276,0.024561238,0.044699514,0.033554938,17.40999985,129.9199982,0.471130495,N/A,0.006133016,0.009292491,0.002787782,0.064982624,
1990,7,1990,19907,18.61290323,44.1,0.0917,2.4,N/A,0.02,0.02,0.005,0.0666,0.019632181,0.013126453,0.032758633,0.022952058,18.85000038,61.59999847,0.232933479,N/A,0.001941112,0.001941112,0.000485278,0.006463904,
1990,8,1990,19908,18.93548387,25.9,0,N/A,N/A,N/A,N/A,N/A,N/A,0.01220729,0.011220113,0.023427402,0.013144619,18.75499916,47.59000015,N/A,N/A,N/A,N/A,N/A,N/A,
1990,9,1990,19909,12.9,46,0,N/A,N/A,N/A,N/A,N/A,N/A,0.018384778,0.012421091,0.030805869,0.018123108,13.50500011,55.95999908,N/A,N/A,N/A,N/A,N/A,N/A,
1990,10,1990,199010,4.5,110.9,0.962,6.9,N/A,0.005,3.25,0.1,3.9627,0.019033264,0.010983319,0.030016584,0.020255974,5.179999828,95.20999908,0.575239085,N/A,0.00041684,0.270945946,0.008336798,0.330362308,
1990,11,1991,199111,-1.55,13.8,2.6192,N/A,N/A,N/A,N/A,N/A,N/A,0.011454785,0.00799091,0.019445695,0.010542612,-1.184999943,10.77000046,N/A,N/A,N/A,N/A,N/A,N/A,
1990,12,1991,199112,-13.40322581,29.3,0.2083,N/A,N/A,N/A,N/A,N/A,N/A,0.002294364,0.008906127,0.011200492,0.002732713,-12.43500042,24.36000061,N/A,N/A,N/A,N/A,N/A,N/A,
1991,1,1991,19911,-15.91935484,24.7,0,N/A,N/A,N/A,N/A,N/A,N/A,0.001457488,0.007656681,0.009114169,0.003874563,-16.07500076,16.75,N/A,N/A,N/A,N/A,N/A,N/A,
1991,2,1991,19912,-7.553571429,27.4,0,N/A,N/A,N/A,N/A,N/A,N/A,0.002559409,0.0067193,0.009278708,0.004028237,-7.849999905,18.07999992,N/A,N/A,N/A,N/A,N/A,N/A,
1991,3,1991,19913,-1.741935484,41.1,0.4988,N/A,N/A,N/A,N/A,N/A,N/A,0.011511608,0.010063534,0.021575142,0.017425791,-2.835000038,26.85000038,N/A,N/A,N/A,N/A,N/A,N/A,
1991,4,1991,19914,7.05,70.3,32.1014,2.3,N/A,0.176666667,0.01,0.005,3.4077,0.010768562,0.013919207,0.024687769,0.030243295,6.849999905,60.74000168,0.364286916,N/A,0.023215374,0.001517738,0.000801881,0.541111566,
1991,5,1991,19915,15.17741935,76.5,28.1379,1.6,N/A,0.01,0.005,0.005,2.1312,0.012159342,0.013072832,0.025232174,0.021407166,14.31999969,89.62999725,0.262865388,N/A,0.001642909,0.000821454,0.000821454,0.350136697,
1991,6,1991,19916,18.46666667,104.9,2.0008,2.6,N/A,0.12,0.02,0.05,0.2331,0.045139907,0.037765881,0.082905788,0.054187181,18.73500061,93.83000183,0.005847661,N/A,0.000269892,4.50E-05,0.000112455,0.000524265,
1991,7,1991,19917,19.17741935,74.8,9.3475,3.05,N/A,0.015,0.04,0.0125,0.44955,0.009478981,0.010356912,0.019835892,0.013110555,18.93499947,113.4599991,0.186010163,N/A,0.000667023,0.000809842,0.000362075,0.021926523,
1991,8,1991,19918,19.93548387,65.4,0,N/A,N/A,N/A,N/A,N/A,N/A,0.033013278,0.019079826,0.052093104,0.031863693,19.92000008,56,N/A,N/A,N/A,N/A,N/A,N/A,
1991,9,1991,19919,11.43333333,85.7,0,N/A,N/A,N/A,N/A,N/A,N/A,0.023679002,0.015358868,0.039037871,0.032947278,11.85499954,102.6200027,N/A,N/A,N/A,N/A,N/A,N/A,
1991,10,1991,199110,3.483870968,45.1,0.1666,4.1,N/A,0.02,0.05,0.03,0.8658,0.005943115,0.007288056,0.013231171,0.014442206,4.485000134,39.56000137,1.314165666,N/A,0.006410564,0.016026411,0.009615846,0.277513325,
1991,11,1992,199211,-6.5,71.4,0.1098,3.9,N/A,0.02,0.41,0.08,1.7982,0.001240011,0.011394042,0.012634052,0.005766223,-6.360000134,56.47999954,0.636549328,N/A,0.003264356,0.066919288,0.013057422,0.293498206,
1991,12,1992,199212,-10.74193548,29.6,0,4.4,N/A,0.03,0.005,0.05,1.8981,0.001535757,0.005116449,0.006652206,0.002805679,-10.00500011,20.17000008,0.168987038,N/A,0.001152184,0.000192031,0.001920307,0.072898704,
1992,1,1992,19921,-9.903225806,15.4,0.1084,N/A,N/A,N/A,N/A,N/A,N/A,0.003995015,0.005969311,0.009964326,0.004445685,-9.760000229,12.5,N/A,N/A,N/A,N/A,N/A,N/A,
1992,2,1992,19922,-6.913793103,27.8,0,N/A,N/A,N/A,N/A,N/A,N/A,0.009929527,0.015552401,0.025481927,0.009139819,-6.724999905,19.5,N/A,N/A,N/A,N/A,N/A,N/A,
1992,3,1992,19923,-2.838709677,26.7,1.4186,3.55,44.45,0.07,N/A,0.085,N/A,0.009246277,0.01214827,0.021394547,0.027638483,-2.75,17.77000046,0.487748484,6.077061892,0.009792753,N/A,0.012052728,N/A,
1992,4,1992,19924,2.916666667,42.2,38.2832,2.45,57,0.085,N/A,0.105,N/A,0.013021726,0.010984729,0.024006455,0.015778955,2.680000067,28.87000084,0.245273906,6.140770103,0.008799343,N/A,0.011272569,N/A,
1992,5,1992,19925,12.87096774,85.4,25.0736,2.266666667,64.06666667,0.12,N/A,0.08,N/A,0.035231547,0.01901095,0.054242497,0.024681748,13.17500019,34.22000122,0.156726996,4.266652176,0.005712024,N/A,0.0055842,N/A,
1992,6,1992,19926,14.25,199.6,54.2761,2.2,59.8,0.055,N/A,0.09,N/A,0.02475005,0.027267363,0.052017414,0.047079092,14.92000008,93.75,0.569591404,14.38519275,0.028082342,N/A,0.031103635,N/A,
1992,7,1992,19927,15.06451613,114.3,40.9144,2.6,71.1,0.06,N/A,0.085,N/A,0.021510599,0.017988126,0.039498725,0.031373849,15.43999958,101.6399994,0.003219404,0.090186829,9.57E-05,N/A,9.79E-05,N/A,
1992,8,1992,19928,15.41935484,143.1,17.5569,2.5,73.65,0.04,N/A,0.07,N/A,0.054711537,0.027066669,0.081778206,0.05509049,16.05500031,132.3899994,0.174012497,5.168778087,0.003490366,N/A,0.005651567,N/A,
1992,9,1992,19929,11.31666667,93.9,29.8927,2.3,68.85,0.015,N/A,0.055,N/A,0.025652788,0.017673884,0.043326672,0.02789529,11.93000031,69.61000061,0.178842995,5.396666076,0.000950533,N/A,0.005432029,N/A,
1992,10,1992,199210,4.451612903,5.8,0.0652,2.45,68.7,0.155,N/A,0.065,N/A,0.001309459,0.003247736,0.004557196,0.004131267,5.5,10.63000011,0.179447853,4.973466258,0.011733129,N/A,0.004693252,N/A,
1992,11,1993,199311,-4.233333333,36.7,0.2824,4.1,70.6,0.113333333,N/A,0.216666667,N/A,0.010241424,0.011048551,0.021289975,0.010259607,-3.519999981,24.79999924,0.195901639,3.567213115,0.007213115,N/A,0.009262295,N/A,
1992,12,1993,199312,-12.32258065,48,0.1167,N/A,N/A,N/A,N/A,N/A,N/A,0.006436631,0.013715784,0.020152416,0.010815072,-11.39000034,37.81999969,N/A,N/A,N/A,N/A,N/A,N/A,
1993,1,1993,19931,-14.25806452,25.4,0,N/A,N/A,N/A,N/A,N/A,N/A,0.001853757,0.011209685,0.013063442,0.008480898,-13.90999985,20.59000015,N/A,N/A,N/A,N/A,N/A,N/A,
