account,data_set,date,date_type,location,rain,snow,station,sublocation,trace,update_date,version,zzfull_old_measure_date,zzfull_old_total_precip,zztemp_account
GUSSD/skylark,M01,10/18/2009,sample_date,239,0,0,MET,AIR,,2/5/2010,1,20091018,0,
GUSSD/skylark,M01,10/19/2009,sample_date,239,0,0,MET,AIR,,2/5/2010,1,20091019,0,
GUSSD/skylark,M01,10/20/2009,sample_date,239,0.2,0,MET,AIR,,2/5/2010,1,20091020,0.2,
GUSSD/skylark,M01,10/21/2009,sample_date,239,0,0,MET,AIR,,2/5/2010,1,20091021,0,
GUSSD/skylark,M01,10/23/2009,sample_date,239,0,0,MET,AIR,,2/5/2010,1,20091023,0,
GUSSD/skylark,M01,10/25/2009,sample_date,239,0,0,MET,AIR,,2/5/2010,1,20091025,0,
GUSSD/skylark,M01,10/26/2009,sample_date,239,0.1,0,MET,AIR,,2/5/2010,1,20091026,0.1,
GUSSD/skylark,M01,10/27/2009,sample_date,239,0,0,MET,AIR,,2/5/2010,1,20091027,0,
GUSSD/skylark,M01,10/29/2009,sample_date,239,15,0,MET,AIR,,2/5/2010,1,20091029,15,
GUSSD/skylark,M01,10/30/2009,sample_date,239,16.5,5.5,MET,AIR,,2/5/2010,1,20091030,22,
GUSSD/skylark,M01,10/31/2009,sample_date,239,0,0.5,MET,AIR,,2/5/2010,1,20091031,0.5,
GUSSD/skylark,M01,11/2/2009,sample_date,239,0,0.4,MET,AIR,,2/5/2010,1,20091102,0.4,
GUSSD/skylark,M01,11/3/2009,sample_date,239,0,6.6,MET,AIR,,2/5/2010,1,20091103,6.6,
GUSSD/skylark,M01,11/4/2009,sample_date,239,0,0,MET,AIR,TS,2/5/2010,1,20091104,0,
GUSSD/skylark,M01,11/5/2009,sample_date,239,0,0,MET,AIR,,2/5/2010,1,20091105,0,
GUSSD/skylark,M01,11/6/2009,sample_date,239,0,0,MET,AIR,,2/5/2010,1,20091106,0,
GUSSD/skylark,M01,11/9/2009,sample_date,239,0,0,MET,AIR,,2/5/2010,1,20091109,0,
GUSSD/skylark,M01,11/10/2009,sample_date,239,0.5,0,MET,AIR,,2/5/2010,1,20091110,0.5,
GUSSD/skylark,M01,11/12/2009,sample_date,239,11.5,0,MET,AIR,,2/5/2010,1,20091112,11.5,
GUSSD/skylark,M01,11/16/2009,sample_date,239,0,0,MET,AIR,,2/5/2010,1,20091116,0,
GUSSD/skylark,M01,11/17/2009,sample_date,239,0,0,MET,AIR,,2/5/2010,1,20091117,0,
GUSSD/skylark,M01,11/18/2009,sample_date,239,0,0,MET,AIR,,2/5/2010,1,20091118,0,
GUSSD/skylark,M01,11/19/2009,sample_date,239,0,0,MET,AIR,,2/5/2010,1,20091119,0,
GUSSD/skylark,M01,11/20/2009,sample_date,239,0,0,MET,AIR,,2/5/2010,1,20091120,0,
GUSSD/skylark,M01,11/22/2009,sample_date,239,0,0,MET,AIR,,2/5/2010,1,20091122,0,
GUSSD/skylark,M01,11/23/2009,sample_date,239,12.4,0,MET,AIR,,2/5/2010,1,20091123,12.4,
GUSSD/skylark,M01,11/26/2009,sample_date,239,0,0,MET,AIR,,2/5/2010,1,20091126,0,
GUSSD/skylark,M01,11/27/2009,sample_date,239,0,0,MET,AIR,,2/5/2010,1,20091127,0,
GUSSD/skylark,M01,11/29/2009,sample_date,239,0,0,MET,AIR,TS,2/5/2010,1,20091129,0,
GUSSD/skylark,M01,12/1/2009,sample_date,239,0,0.8,MET,AIR,,2/5/2010,1,20091201,0.8,
GUSSD/skylark,M01,12/4/2009,sample_date,239,0,1.5,MET,AIR,,2/5/2010,1,20091204,1.5,
GUSSD/skylark,M01,12/5/2009,sample_date,239,0,0.2,MET,AIR,,2/5/2010,1,20091205,0.2,
GUSSD/skylark,M01,12/7/2009,sample_date,239,0,0.8,MET,AIR,,2/5/2010,1,20091207,0.8,
GUSSD/skylark,M01,12/13/2009,sample_date,239,0,0,MET,AIR,,2/5/2010,1,20091213,0,
GUSSD/skylark,M01,12/14/2009,sample_date,239,0,0,MET,AIR,TS,2/5/2010,1,20091214,0,
GUSSD/skylark,M01,12/16/2009,sample_date,239,0,2.4,MET,AIR,,2/5/2010,1,20091216,2.4,
GUSSD/skylark,M01,12/17/2009,sample_date,239,0,0.3,MET,AIR,,2/5/2010,1,20091217,0.3,
GUSSD/skylark,M01,12/18/2009,sample_date,239,0,0,MET,AIR,TS,2/5/2010,1,20091218,0,
GUSSD/skylark,M01,12/19/2009,sample_date,239,0,0.2,MET,AIR,,2/5/2010,1,20091219,0.2,
GUSSD/skylark,M01,12/20/2009,sample_date,239,0,2.8,MET,AIR,,2/5/2010,1,20091220,2.8,
GUSSD/skylark,M01,12/24/2009,sample_date,239,0,6,MET,AIR,,2/5/2010,1,20091224,6,
GUSSD/skylark,M01,12/25/2009,sample_date,239,0,12.2,MET,AIR,,2/5/2010,1,20091225,12.2,
GUSSD/skylark,M01,12/27/2009,sample_date,239,0,0.1,MET,AIR,,2/5/2010,1,20091227,0.1,
GUSSD/skylark,M01,6/18/2011,sample_date,239,5.8,0,MET,AIR,,2/7/2013,1,20110618,5.8,
GUSSD/skylark,M01,6/20/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20110620,0,
GUSSD/skylark,M01,6/22/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20110622,0,
GUSSD/skylark,M01,6/24/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20110624,0,
GUSSD/skylark,M01,6/25/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20110625,0,
GUSSD/skylark,M01,6/26/2011,sample_date,239,46.4,0,MET,AIR,,2/7/2013,1,20110626,46.4,
GUSSD/skylark,M01,6/27/2011,sample_date,239,3.4,0,MET,AIR,,2/7/2013,1,20110627,3.4,
GUSSD/skylark,M01,6/28/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20110628,0,
GUSSD/skylark,M01,7/1/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20110701,0,
GUSSD/skylark,M01,7/3/2011,sample_date,239,41.8,0,MET,AIR,,2/7/2013,1,20110703,41.8,
GUSSD/skylark,M01,7/4/2011,sample_date,239,21.2,0,MET,AIR,,2/7/2013,1,20110704,21.2,
GUSSD/skylark,M01,7/5/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20110705,0,
GUSSD/skylark,M01,7/6/2011,sample_date,239,1.2,0,MET,AIR,,2/7/2013,1,20110706,1.2,
GUSSD/skylark,M01,7/7/2011,sample_date,239,1.4,0,MET,AIR,,2/7/2013,1,20110707,1.4,
GUSSD/skylark,M01,7/8/2011,sample_date,239,5.4,0,MET,AIR,,2/7/2013,1,20110708,5.4,
GUSSD/skylark,M01,7/10/2011,sample_date,239,0.6,0,MET,AIR,,2/7/2013,1,20110710,0.6,
GUSSD/skylark,M01,7/11/2011,sample_date,239,0.6,0,MET,AIR,,2/7/2013,1,20110711,0.6,
GUSSD/skylark,M01,7/12/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20110712,0,
GUSSD/skylark,M01,7/14/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20110714,0,
GUSSD/skylark,M01,7/15/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20110715,0,
GUSSD/skylark,M01,7/16/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20110716,0,
GUSSD/skylark,M01,7/20/2011,sample_date,239,35,0,MET,AIR,,2/7/2013,1,20110720,35,
GUSSD/skylark,M01,7/21/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20110721,0,
GUSSD/skylark,M01,7/23/2011,sample_date,239,0.8,0,MET,AIR,,2/7/2013,1,20110723,0.8,
GUSSD/skylark,M01,7/24/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20110724,0,
GUSSD/skylark,M01,7/25/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20110725,0,
GUSSD/skylark,M01,7/27/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20110727,0,
GUSSD/skylark,M01,8/1/2011,sample_date,239,25,0,MET,AIR,,2/7/2013,1,20110801,25,
GUSSD/skylark,M01,8/8/2011,sample_date,239,0.7,0,MET,AIR,,2/7/2013,1,20110808,0.7,
GUSSD/skylark,M01,8/10/2011,sample_date,239,0.6,0,MET,AIR,,2/7/2013,1,20110810,0.6,
GUSSD/skylark,M01,8/15/2011,sample_date,239,1.6,0,MET,AIR,,2/7/2013,1,20110815,1.6,
GUSSD/skylark,M01,8/17/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20110817,0,
GUSSD/skylark,M01,8/20/2011,sample_date,239,3.2,0,MET,AIR,,2/7/2013,1,20110820,3.2,
GUSSD/skylark,M01,8/21/2011,sample_date,239,0.8,0,MET,AIR,,2/7/2013,1,20110821,0.8,
GUSSD/skylark,M01,8/24/2011,sample_date,239,1.6,0,MET,AIR,,2/7/2013,1,20110824,1.6,
GUSSD/skylark,M01,8/27/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20110827,0,
GUSSD/skylark,M01,8/28/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20110828,0,
GUSSD/skylark,M01,8/30/2011,sample_date,239,4.8,0,MET,AIR,,2/7/2013,1,20110830,4.8,
GUSSD/skylark,M01,9/1/2011,sample_date,239,1.4,0,MET,AIR,,2/7/2013,1,20110901,1.4,
GUSSD/skylark,M01,9/2/2011,sample_date,239,2.6,0,MET,AIR,,2/7/2013,1,20110902,2.6,
GUSSD/skylark,M01,9/3/2011,sample_date,239,1.1,0,MET,AIR,,2/7/2013,1,20110903,1.1,
GUSSD/skylark,M01,9/4/2011,sample_date,239,0.3,0,MET,AIR,,2/7/2013,1,20110904,0.3,
GUSSD/skylark,M01,9/8/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20110908,0,
GUSSD/skylark,M01,9/10/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20110910,0,
GUSSD/skylark,M01,9/12/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20110912,0,
GUSSD/skylark,M01,9/19/2011,sample_date,239,5.4,0,MET,AIR,,2/7/2013,1,20110919,5.4,
GUSSD/skylark,M01,9/20/2011,sample_date,239,45.4,0,MET,AIR,,2/7/2013,1,20110920,45.4,
GUSSD/skylark,M01,9/21/2011,sample_date,239,6.2,0,MET,AIR,,2/7/2013,1,20110921,6.2,
GUSSD/skylark,M01,9/22/2011,sample_date,239,0.2,0,MET,AIR,,2/7/2013,1,20110922,0.2,
GUSSD/skylark,M01,9/23/2011,sample_date,239,0,0,MET,AIR,TR,2/7/2013,1,20110923,0,
GUSSD/skylark,M01,9/25/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20110925,0,
GUSSD/skylark,M01,9/30/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20110930,0,
GUSSD/skylark,M01,10/3/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20111003,0,
GUSSD/skylark,M01,10/4/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20111004,0,
GUSSD/skylark,M01,10/7/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20111007,0,
GUSSD/skylark,M01,10/8/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20111008,0,
GUSSD/skylark,M01,10/9/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20111009,0,
GUSSD/skylark,M01,10/11/2011,sample_date,239,0,0,MET,AIR,TR,2/7/2013,1,20111011,0,
GUSSD/skylark,M01,10/14/2011,sample_date,239,1,0,MET,AIR,,2/7/2013,1,20111014,1,
GUSSD/skylark,M01,10/15/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20111015,0,
GUSSD/skylark,M01,10/18/2011,sample_date,239,0.4,0,MET,AIR,,2/7/2013,1,20111018,0.4,
GUSSD/skylark,M01,10/21/2011,sample_date,239,0.1,0.2,MET,AIR,,2/7/2013,1,20111021,0.3,
GUSSD/skylark,M01,10/25/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20111025,0,
GUSSD/skylark,M01,10/26/2011,sample_date,239,5.8,0,MET,AIR,,2/7/2013,1,20111026,5.8,
GUSSD/skylark,M01,10/29/2011,sample_date,239,0.8,0,MET,AIR,,2/7/2013,1,20111029,0.8,
GUSSD/skylark,M01,10/30/2011,sample_date,239,0.4,0,MET,AIR,,2/7/2013,1,20111030,0.4,
GUSSD/skylark,M01,11/1/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20111101,0,
GUSSD/skylark,M01,11/4/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20111104,0,
GUSSD/skylark,M01,11/6/2011,sample_date,239,2.2,8,MET,AIR,,2/7/2013,1,20111106,10.2,
GUSSD/skylark,M01,11/7/2011,sample_date,239,0,1,MET,AIR,,2/7/2013,1,20111107,1,
GUSSD/skylark,M01,11/11/2011,sample_date,239,0,0,MET,AIR,TS,2/7/2013,1,20111111,0,
GUSSD/skylark,M01,11/13/2011,sample_date,239,0,2.2,MET,AIR,,2/7/2013,1,20111113,2.2,
GUSSD/skylark,M01,11/14/2011,sample_date,239,0,1.6,MET,AIR,,2/7/2013,1,20111114,1.6,
GUSSD/skylark,M01,11/16/2011,sample_date,239,0,1.2,MET,AIR,,2/7/2013,1,20111116,1.2,
GUSSD/skylark,M01,11/19/2011,sample_date,239,0,0.2,MET,AIR,,2/7/2013,1,20111119,0.2,
GUSSD/skylark,M01,11/23/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20111123,0,
GUSSD/skylark,M01,11/25/2011,sample_date,239,0,4.1,MET,AIR,,2/7/2013,1,20111125,4.1,
GUSSD/skylark,M01,12/2/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20111202,0,
GUSSD/skylark,M01,12/3/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20111203,0,
GUSSD/skylark,M01,12/5/2011,sample_date,239,0,0,MET,AIR,TS,2/7/2013,1,20111205,0,
GUSSD/skylark,M01,12/6/2011,sample_date,239,0,0.1,MET,AIR,,2/7/2013,1,20111206,0.1,
GUSSD/skylark,M01,12/7/2011,sample_date,239,0,0.2,MET,AIR,,2/7/2013,1,20111207,0.2,
GUSSD/skylark,M01,12/10/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20111210,0,
GUSSD/skylark,M01,12/11/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20111211,0,
GUSSD/skylark,M01,12/12/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20111212,0,
GUSSD/skylark,M01,12/14/2011,sample_date,239,0,2.5,MET,AIR,,2/7/2013,1,20111214,2.5,
GUSSD/skylark,M01,12/15/2011,sample_date,239,0,0.8,MET,AIR,,2/7/2013,1,20111215,0.8,
GUSSD/skylark,M01,12/16/2011,sample_date,239,0,1.8,MET,AIR,,2/7/2013,1,20111216,1.8,
GUSSD/skylark,M01,5/16/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20100516,0,
GUSSD/skylark,M01,5/19/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20100519,0,
GUSSD/skylark,M01,5/20/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20100520,0,
GUSSD/skylark,M01,5/21/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20100521,0,
GUSSD/skylark,M01,5/23/2010,sample_date,239,3.2,0,MET,AIR,,1/31/2011,1,20100523,3.2,
GUSSD/skylark,M01,5/24/2010,sample_date,239,34.8,0,MET,AIR,,1/31/2011,1,20100524,34.8,
GUSSD/skylark,M01,5/27/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20100527,0,
GUSSD/skylark,M01,5/29/2010,sample_date,239,0.6,0,MET,AIR,,1/31/2011,1,20100529,0.6,
GUSSD/skylark,M01,5/30/2010,sample_date,239,1,0,MET,AIR,,1/31/2011,1,20100530,1,
GUSSD/skylark,M01,6/2/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20100602,0,
GUSSD/skylark,M01,6/3/2010,sample_date,239,0.2,0,MET,AIR,,1/31/2011,1,20100603,0.2,
GUSSD/skylark,M01,6/4/2010,sample_date,239,24.1,0,MET,AIR,,1/31/2011,1,20100604,24.1,
GUSSD/skylark,M01,6/6/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20100606,0,
GUSSD/skylark,M01,6/7/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20100607,0,
GUSSD/skylark,M01,6/8/2010,sample_date,239,14.4,0,MET,AIR,,1/31/2011,1,20100608,14.4,
GUSSD/skylark,M01,6/10/2010,sample_date,239,2.6,0,MET,AIR,,1/31/2011,1,20100610,2.6,
GUSSD/skylark,M01,6/11/2010,sample_date,239,2.1,0,MET,AIR,,1/31/2011,1,20100611,2.1,
GUSSD/skylark,M01,6/14/2010,sample_date,239,0.1,0,MET,AIR,,1/31/2011,1,20100614,0.1,
GUSSD/skylark,M01,6/16/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20100616,0,
GUSSD/skylark,M01,6/17/2010,sample_date,239,11.4,0,MET,AIR,,1/31/2011,1,20100617,11.4,
GUSSD/skylark,M01,6/18/2010,sample_date,239,11.2,0,MET,AIR,,1/31/2011,1,20100618,11.2,
GUSSD/skylark,M01,6/21/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20100621,0,
GUSSD/skylark,M01,6/25/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20100625,0,
GUSSD/skylark,M01,6/27/2010,sample_date,239,2.2,0,MET,AIR,,1/31/2011,1,20100627,2.2,
GUSSD/skylark,M01,6/28/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20100628,0,
GUSSD/skylark,M01,7/1/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20100701,0,
GUSSD/skylark,M01,7/3/2010,sample_date,239,90.7,0,MET,AIR,,1/31/2011,1,20100703,90.7,
GUSSD/skylark,M01,7/5/2010,sample_date,239,0,0,MET,AIR,T,1/31/2011,1,20100705,0,
GUSSD/skylark,M01,7/9/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20100709,0,
GUSSD/skylark,M01,7/13/2010,sample_date,239,21.8,0,MET,AIR,,1/31/2011,1,20100713,21.8,
GUSSD/skylark,M01,7/16/2010,sample_date,239,1.5,0,MET,AIR,,1/31/2011,1,20100716,1.5,
GUSSD/skylark,M01,10/8/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20101008,0,
GUSSD/skylark,M01,7/17/2010,sample_date,239,1.8,0,MET,AIR,,1/31/2011,1,20100717,1.8,
GUSSD/skylark,M01,7/18/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20100718,0,
GUSSD/skylark,M01,7/19/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20100719,0,
GUSSD/skylark,M01,7/23/2010,sample_date,239,0.2,0,MET,AIR,,1/31/2011,1,20100723,0.2,
GUSSD/skylark,M01,7/25/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20100725,0,
GUSSD/skylark,M01,7/27/2010,sample_date,239,1,0,MET,AIR,,1/31/2011,1,20100727,1,
GUSSD/skylark,M01,8/3/2010,sample_date,239,4.6,0,MET,AIR,,1/31/2011,1,20100803,4.6,
GUSSD/skylark,M01,8/4/2010,sample_date,239,4.7,0,MET,AIR,,1/31/2011,1,20100804,4.7,
GUSSD/skylark,M01,8/5/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20100805,0,
GUSSD/skylark,M01,8/7/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20100807,0,
GUSSD/skylark,M01,8/10/2010,sample_date,239,12.1,0,MET,AIR,,1/31/2011,1,20100810,12.1,
GUSSD/skylark,M01,8/11/2010,sample_date,239,12.1,0,MET,AIR,,1/31/2011,1,20100811,12.1,
GUSSD/skylark,M01,8/13/2010,sample_date,239,1.6,0,MET,AIR,,1/31/2011,1,20100813,1.6,
GUSSD/skylark,M01,8/14/2010,sample_date,239,3,0,MET,AIR,,1/31/2011,1,20100814,3,
GUSSD/skylark,M01,8/15/2010,sample_date,239,8.4,0,MET,AIR,,1/31/2011,1,20100815,8.4,
GUSSD/skylark,M01,8/18/2010,sample_date,239,3.1,0,MET,AIR,,1/31/2011,1,20100818,3.1,
GUSSD/skylark,M01,8/20/2010,sample_date,239,0.1,0,MET,AIR,,1/31/2011,1,20100820,0.1,
GUSSD/skylark,M01,8/21/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20100821,0,
GUSSD/skylark,M01,8/22/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20100822,0,
GUSSD/skylark,M01,8/24/2010,sample_date,239,1.2,0,MET,AIR,,1/31/2011,1,20100824,1.2,
GUSSD/skylark,M01,8/25/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20100825,0,
GUSSD/skylark,M01,8/28/2010,sample_date,239,0.2,0,MET,AIR,,1/31/2011,1,20100828,0.2,
GUSSD/skylark,M01,8/30/2010,sample_date,239,7.7,0,MET,AIR,,1/31/2011,1,20100830,7.7,
GUSSD/skylark,M01,8/31/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20100831,0,
GUSSD/skylark,M01,9/1/2010,sample_date,239,0.6,0,MET,AIR,,1/31/2011,1,20100901,0.6,
GUSSD/skylark,M01,9/2/2010,sample_date,239,11.8,0,MET,AIR,,1/31/2011,1,20100902,11.8,
GUSSD/skylark,M01,9/3/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20100903,0,
GUSSD/skylark,M01,9/7/2010,sample_date,239,0.4,0,MET,AIR,,1/31/2011,1,20100907,0.4,
GUSSD/skylark,M01,9/21/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20100921,0,
GUSSD/skylark,M01,9/25/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20100925,0,
GUSSD/skylark,M01,9/30/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20100930,0,
GUSSD/skylark,M01,10/2/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20101002,0,
GUSSD/skylark,M01,10/3/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20101003,0,
GUSSD/skylark,M01,10/5/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20101005,0,
ela2/skylark,M01,8/19/1991,sample_date,239,0,0,MET,AIR,,3/24/1994,1,19910819,0,
GUSSD/skylark,M01,10/6/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20101006,0,
GUSSD/skylark,M01,10/10/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20101010,0,
GUSSD/skylark,M01,10/11/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20101011,0,
GUSSD/skylark,M01,10/12/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20101012,0,
GUSSD/skylark,M01,10/16/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20101016,0,
GUSSD/skylark,M01,10/20/2010,sample_date,239,0,0,MET,AIR,TR,1/31/2011,1,20101020,0,
GUSSD/skylark,M01,10/22/2010,sample_date,239,0,0,MET,AIR,TR,1/31/2011,1,20101022,0,
GUSSD/skylark,M01,10/23/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20101023,0,
GUSSD/skylark,M01,10/25/2010,sample_date,239,9.8,0,MET,AIR,,1/31/2011,1,20101025,9.8,
GUSSD/skylark,M01,10/29/2010,sample_date,239,0,5,MET,AIR,,1/31/2011,1,20101029,5,
GUSSD/skylark,M01,10/30/2010,sample_date,239,0,0.2,MET,AIR,,1/31/2011,1,20101030,0.2,
GUSSD/skylark,M01,10/31/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20101031,0,
GUSSD/skylark,M01,11/1/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20101101,0,
GUSSD/skylark,M01,11/3/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20101103,0,
GUSSD/skylark,M01,11/4/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20101104,0,
GUSSD/skylark,M01,11/5/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20101105,0,
GUSSD/skylark,M01,11/7/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20101107,0,
GUSSD/skylark,M01,11/8/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20101108,0,
GUSSD/skylark,M01,11/11/2010,sample_date,239,0.4,0,MET,AIR,,1/31/2011,1,20101111,0.4,
GUSSD/skylark,M01,11/13/2010,sample_date,239,0,0.5,MET,AIR,,1/31/2011,1,20101113,0.5,
GUSSD/skylark,M01,11/14/2010,sample_date,239,0,1.4,MET,AIR,,1/31/2011,1,20101114,1.4,
GUSSD/skylark,M01,11/15/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20101115,0,
GUSSD/skylark,M01,11/17/2010,sample_date,239,0,0.4,MET,AIR,,1/31/2011,1,20101117,0.4,
GUSSD/skylark,M01,11/18/2010,sample_date,239,0,8.6,MET,AIR,,1/31/2011,1,20101118,8.6,
GUSSD/skylark,M01,11/19/2010,sample_date,239,0,1.6,MET,AIR,TR,1/31/2011,1,20101119,1.6,
GUSSD/skylark,M01,11/30/2010,sample_date,239,0,1.9,MET,AIR,TR,1/31/2011,1,20101130,1.9,
GUSSD/skylark,M01,12/1/2010,sample_date,239,0,0.5,MET,AIR,,1/31/2011,1,20101201,0.5,
GUSSD/skylark,M01,12/9/2010,sample_date,239,0,3.4,MET,AIR,,1/31/2011,1,20101209,3.4,
GUSSD/skylark,M01,12/10/2010,sample_date,239,0,0,MET,AIR,TR,1/31/2011,1,20101210,0,
GUSSD/skylark,M01,12/11/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20101211,0,
GUSSD/skylark,M01,12/14/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20101214,0,
GUSSD/skylark,M01,12/15/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20101215,0,
GUSSD/skylark,M01,12/16/2010,sample_date,239,0,1.8,MET,AIR,,1/31/2011,1,20101216,1.8,
GUSSD/skylark,M01,12/17/2010,sample_date,239,0,1.2,MET,AIR,,1/31/2011,1,20101217,1.2,
GUSSD/skylark,M01,12/22/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20101222,0,
GUSSD/skylark,M01,12/23/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20101223,0,
GUSSD/skylark,M01,12/26/2010,sample_date,239,0,0,MET,AIR,TR,1/31/2011,1,20101226,0,
GUSSD/skylark,M01,12/27/2010,sample_date,239,0,0,MET,AIR,,1/31/2011,1,20101227,0,
GUSSD/skylark,M01,12/29/2010,sample_date,239,0,3.6,MET,AIR,,1/31/2011,1,20101229,3.6,
GUSSD/skylark,M01,12/31/2010,sample_date,239,0,8.6,MET,AIR,,1/31/2011,1,20101231,8.6,
GUSSD/skylark,M01,5/15/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20110515,0,
GUSSD/skylark,M01,5/17/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20110517,0,
GUSSD/skylark,M01,5/18/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20110518,0,
GUSSD/skylark,M01,5/28/2011,sample_date,239,3.4,0,MET,AIR,,2/7/2013,1,20110528,3.4,
GUSSD/skylark,M01,5/29/2011,sample_date,239,0,0,MET,AIR,,2/7/2013,1,20110529,0,
GUSSD/skylark,M01,5/31/2011,sample_date,239,7.6,0,MET,AIR,,2/7/2013,1,20110531,7.6,
